Day,Date,Last Price,Volume,SMAVG(15)
,,,,
Mo,3/19/18,23.2,9.93M,12.348M
,,,,
Fr,3/16/18,23.51,20.053M,13.112M
Th,3/15/18,23.48,10.32M,13.262M
We,3/14/18,23.48,9.305M,13.289M
Tu,3/13/18,23.62,16.956M,13.17M
Mo,3/12/18,23.83,19.627M,12.579M
,,,,
Fr,3/9/18,24.65,12.893M,11.676M
Th,3/8/18,23.95,7.113M,11.359M
We,3/7/18,24.04,8.421M,11.695M
Tu,3/6/18,23.95,9.878M,11.91M
Mo,3/5/18,23.69,10.034M,12.085M
,,,,
Fr,3/2/18,23.57,10.113M,12.297M
Th,3/1/18,23.35,12.042M,12.74M
We,2/28/18,23.39,13.426M,12.726M
Tu,2/27/18,23.52,15.106M,13.194M
Mo,2/26/18,23.46,21.394M,13.074M
,,,,
Fr,2/23/18,22.13,22.297M,12.259M
Th,2/22/18,21.39,10.726M,11.26M
We,2/21/18,21.17,7.528M,11.459M
Tu,2/20/18,21.39,8.085M,11.489M
,,,,
Fr,2/16/18,21.4,6.082M,11.419M
Th,2/15/18,21.45,8.134M,11.554M
We,2/14/18,21.29,12.152M,11.497M
Tu,2/13/18,20.58,11.649M,11.139M
Mo,2/12/18,20.41,12.508M,10.885M
,,,,
Fr,2/9/18,20.11,13.216M,10.661M
Th,2/8/18,19.92,16.751M,10.55M
We,2/7/18,21.21,11.839M,10.252M
Tu,2/6/18,21.43,20.44M,10.206M
Mo,2/5/18,21.29,13.314M,9.464M
,,,,
Fr,2/2/18,22.48,9.163M,9.165M
Th,2/1/18,23.3,7.318M,9.111M
We,1/31/18,23.32,13.705M,9.186M
Tu,1/30/18,23.44,7.973M,8.796M
Mo,1/29/18,23.81,7.036M,8.649M
,,,,
Fr,1/26/18,23.91,8.113M,8.63M
Th,1/25/18,23.32,7.274M,8.6M
We,1/24/18,23.66,6.781M,8.512M
Tu,1/23/18,23.81,7.84M,8.49M
Mo,1/22/18,23.85,9.151M,8.314M
,,,,
Fr,1/19/18,23.7,11.551M,8.052M
Th,1/18/18,23.29,12.277M,7.789M
We,1/17/18,23.46,11.151M,7.171M
Tu,1/16/18,22.88,9.312M,6.701M
,,,,
Fr,1/12/18,22.92,8.822M,6.663M
Th,1/11/18,22.41,8.356M,6.565M
We,1/10/18,22.05,8.443M,6.66M
Tu,1/9/18,21.81,7.859M,6.907M
Mo,1/8/18,21.84,5.77M,7.651M
,,,,
Fr,1/5/18,21.75,6.751M,7.811M
Th,1/4/18,21.53,7.654M,7.971M
We,1/3/18,21.37,5.958M,7.939M
Tu,1/2/18,21.32,6.457M,8.057M
,,,,
Fr,12/29/17,21.01,5.204M,8.548M
Th,12/28/17,21.15,5.214M,8.765M
We,12/27/17,21.27,7.605M,9.086M
Tu,12/26/17,21.23,3.015M,9.193M
,,,,
Fr,12/22/17,21.26,4.1M,9.857M
Th,12/21/17,21.25,8.742M,10.244M
We,12/20/17,21.46,7.347M,10.59M
Tu,12/19/17,21.42,9.773M,10.907M
Mo,12/18/17,21.29,12.156M,10.948M
,,,,
Fr,12/15/17,20.92,19.023M,11.161M
Th,12/14/17,20.74,8.161M,10.536M
We,12/13/17,20.85,9.157M,11.887M
Tu,12/12/17,20.98,7.175M,12.447M
Mo,12/11/17,21.3,7.731M,12.76M
,,,,
Fr,12/8/17,21.07,13.822M,12.954M
Th,12/7/17,20.97,8.451M,12.67M
We,12/6/17,21.02,10.032M,12.95M
Tu,12/5/17,21.07,9.209M,13.057M
Mo,12/4/17,21.08,12.976M,12.771M
,,,,
Fr,12/1/17,21.41,9.91M,12.324M
Th,11/30/17,21.45,13.923M,12.053M
We,11/29/17,21.43,12.113M,11.529M
Tu,11/28/17,21.66,10.377M,11.138M
Mo,11/27/17,21.25,15.35M,11.334M
,,,,
Fr,11/24/17,21.24,9.658M,10.824M
We,11/22/17,21.34,28.425M,11.165M
Tu,11/21/17,22.46,17.553M,9.857M
Mo,11/20/17,22.12,11.872M,9.336M
,,,,
Fr,11/17/17,21.75,10.64M,9.042M
Th,11/16/17,21.57,9.562M,9.694M
We,11/15/17,21.36,12.655M,10.19M
Tu,11/14/17,21.36,11.628M,10.239M
Mo,11/13/17,21.17,4.922M,10.012M
,,,,
Fr,11/10/17,21.23,6.277M,10.262M
Th,11/9/17,21.34,5.845M,10.418M
We,11/8/17,21.42,6.062M,10.712M
Tu,11/7/17,21.38,6.246M,10.815M
Mo,11/6/17,21.44,13.31M,10.875M
,,,,
Fr,11/3/17,21.47,7.71M,10.63M
Th,11/2/17,21.44,14.765M,11.918M
We,11/1/17,21.47,8.814M,11.539M
Tu,10/31/17,21.55,9.733M,11.511M
Mo,10/30/17,21.39,7.46M,11.308M
,,,,
Fr,10/27/17,21.5,20.421M,11.185M
Th,10/26/17,21.52,17.01M,10.531M
We,10/25/17,21.67,13.378M,10.148M
Tu,10/24/17,21.95,8.226M,9.723M
Mo,10/23/17,22.12,8.678M,9.614M
,,,,
Fr,10/20/17,22.02,8.621M,9.589M
Th,10/19/17,21.96,10.248M,9.462M
We,10/18/17,21.72,7.611M,9.318M
Tu,10/17/17,21.55,7.137M,9.546M
Mo,10/16/17,21.79,9.646M,10.174M
,,,,
Fr,10/13/17,21.71,27.017M,10.154M
Th,10/12/17,20.4,9.085M,8.804M
We,10/11/17,20.41,8.402M,8.701M
Tu,10/10/17,20.57,6.676M,8.608M
Mo,10/9/17,20.57,5.615M,8.532M
,,,,
Fr,10/6/17,20.58,10.614M,8.585M
Th,10/5/17,20.35,11.265M,8.73M
We,10/4/17,20.26,7.003M,8.624M
Tu,10/3/17,20.09,6.593M,8.688M
Mo,10/2/17,20.12,8.308M,8.744M
,,,,
Fr,9/29/17,19.96,6.705M,8.679M
Th,9/28/17,19.97,8.095M,8.665M
We,9/27/17,19.87,11.023M,8.506M
Tu,9/26/17,19.88,16.565M,8.548M
Mo,9/25/17,19.85,9.339M,8.258M
,,,,
Fr,9/22/17,19.94,6.778M,8.139M
Th,9/21/17,19.77,7.539M,8.383M
We,9/20/17,19.6,7.008M,8.411M
Tu,9/19/17,19.49,5.528M,8.58M
Mo,9/18/17,19.59,6.415M,9.081M
,,,,
Fr,9/15/17,19.47,12.791M,9.56M
Th,9/14/17,19.46,9.666M,10.532M
We,9/13/17,19.28,7.965M,10.892M
Tu,9/12/17,19.48,7.431M,10.924M
Mo,9/11/17,19.32,7.335M,10.889M
,,,,
Fr,9/8/17,19.12,6.497M,11.18M
Th,9/7/17,19.28,5.716M,11.365M
We,9/6/17,19.37,11.645M,11.623M
Tu,9/5/17,19.24,12.217M,11.463M
,,,,
Fr,9/1/17,19.36,7.551M,11.156M
Th,8/31/17,19.08,10.435M,11.094M
We,8/30/17,19.17,7.96M,11.284M
Tu,8/29/17,19.21,9.553M,11.276M
Mo,8/28/17,19.18,13.044M,11.41M
,,,,
Fr,8/25/17,19.31,13.593M,11.153M
Th,8/24/17,19.41,27.376M,10.855M
We,8/23/17,18.86,15.067M,10.029M
Tu,8/22/17,19.02,8.432M,9.744M
Mo,8/21/17,18.57,6.919M,9.617M
,,,,
Fr,8/18/17,18.51,11.687M,10.007M
Th,8/17/17,18.64,9.283M,9.621M
We,8/16/17,18.97,9.583M,9.984M
Tu,8/15/17,19.04,9.246M,9.881M
Mo,8/14/17,19.1,7.616M,9.882M
,,,,
Fr,8/11/17,18.9,6.61M,9.917M
Th,8/10/17,18.9,13.285M,10.092M
We,8/9/17,19.32,7.844M,9.952M
Tu,8/8/17,19.32,11.561M,10.15M
Mo,8/7/17,19.32,9.192M,9.741M
,,,,
Fr,8/4/17,19.37,9.123M,9.733M
Th,8/3/17,19.36,14.994M,9.67M
We,8/2/17,19.1,10.781M,9.296M
Tu,8/1/17,19.14,6.53M,9.254M
Mo,7/31/17,19.1,12.772M,9.621M
,,,,
Fr,7/28/17,19.17,5.898M,9.425M
Th,7/27/17,19.21,14.732M,9.581M
We,7/26/17,19.26,8.028M,9.398M
Tu,7/25/17,19.41,9.267M,9.795M
Mo,7/24/17,19.24,8.145M,9.465M
,,,,
Fr,7/21/17,19.15,9.236M,9.518M
Th,7/20/17,18.94,11.181M,9.503M
We,7/19/17,18.7,10.809M,9.169M
Tu,7/18/17,18.39,5.426M,9.002M
Mo,7/17/17,18.47,9.071M,9.585M
,,,,
Fr,7/14/17,18.42,8.175M,9.917M
Th,7/13/17,18.08,9.397M,10.11M
We,7/12/17,18.04,10.146M,10.464M
Tu,7/11/17,17.94,12.041M,10.873M
Mo,7/10/17,17.87,9.82M,10.757M
,,,,
Fr,7/7/17,17.35,8.241M,11.078M
Th,7/6/17,17.19,11.986M,11.113M
We,7/5/17,17.65,13.992M,10.897M
Mo,7/3/17,17.56,4.313M,10.566M
,,,,
Fr,6/30/17,17.48,8.935M,11.114M
Th,6/29/17,17.57,9.018M,11.6M
We,6/28/17,18.03,6.161M,11.817M
Tu,6/27/17,17.77,8.304M,12.236M
Mo,6/26/17,18.16,14.175M,13.15M
,,,,
Fr,6/23/17,17.8,14.052M,12.756M
Th,6/22/17,17.71,11.065M,12.437M
We,6/21/17,17.71,14.705M,12.255M
Tu,6/20/17,17.83,16.283M,12.091M
Mo,6/19/17,17.69,10.306M,12.1M
,,,,
Fr,6/16/17,17.35,14.635M,12.381M
Th,6/15/17,17.27,8.766M,12.826M
We,6/14/17,17.4,8.743M,13.14M
Tu,6/13/17,17.74,9.036M,13.079M
Mo,6/12/17,17.76,12.528M,13.127M
,,,,
Fr,6/9/17,17.8,16.229M,12.829M
Th,6/8/17,18.28,12.265M,12.699M
We,6/7/17,18.24,12.449M,12.621M
Tu,6/6/17,18.26,22.01M,12.281M
Mo,6/5/17,18.8,8.274M,11.292M
,,,,
Fr,6/2/17,18.98,9.262M,11.168M
Th,6/1/17,18.95,8.34M,11.1M
We,5/31/17,18.76,12.234M,11.027M
Tu,5/30/17,18.94,16.424M,10.657M
,,,,
Fr,5/26/17,18.47,14.526M,10.232M
Th,5/25/17,18.37,21.296M,10.057M
We,5/24/17,19.01,13.476M,9.117M
Tu,5/23/17,18.96,7.835M,8.685M
Mo,5/22/17,19.11,9.759M,8.931M
,,,,
Fr,5/19/17,19,8.05M,8.811M
Th,5/18/17,18.78,14.281M,8.805M
We,5/17/17,18.96,11.096M,8.466M
Tu,5/16/17,19.47,7.35M,8.256M
Mo,5/15/17,19.36,7.177M,8.461M
,,,,
Fr,5/12/17,19.3,6.417M,8.52M
Th,5/11/17,19.26,8.233M,8.755M
We,5/10/17,19.36,7.252M,8.659M
Tu,5/9/17,19.24,6.674M,8.999M
Mo,5/8/17,19.31,10.053M,9.233M
,,,,
Fr,5/5/17,18.91,11.898M,9.11M
Th,5/4/17,18.79,7.205M,9.174M
We,5/3/17,18.81,6.996M,9.984M
Tu,5/2/17,18.9,11.527M,10.478M
Mo,5/1/17,18.93,7.959M,10.156M
,,,,
Fr,4/28/17,18.82,7.957M,10.523M
Th,4/27/17,18.77,9.194M,10.55M
We,4/26/17,18.63,7.951M,10.625M
Tu,4/25/17,18.61,10.426M,10.547M
Mo,4/24/17,18.54,8.055M,10.554M
,,,,
Fr,4/21/17,18.29,9.953M,11.3M
Th,4/20/17,18.52,6.786M,11.357M
We,4/19/17,18.38,12.352M,11.27M
Tu,4/18/17,18.22,10.177M,11.029M
Mo,4/17/17,18.2,8.214M,10.73M
,,,,
Th,4/13/17,18.2,12.854M,10.625M
We,4/12/17,18.02,19.364M,10.378M
Tu,4/11/17,17.54,14.401M,9.798M
Mo,4/10/17,17.36,6.694M,9.588M
,,,,
Fr,4/7/17,17.37,13.465M,9.732M
Th,4/6/17,17.56,8.369M,9.786M
We,4/5/17,17.69,10.311M,9.838M
Tu,4/4/17,17.72,6.781M,10.045M
Mo,4/3/17,17.59,10.538M,10.015M
,,,,
Fr,3/31/17,17.88,19.241M,9.777M
Th,3/30/17,17.65,10.806M,9.017M
We,3/29/17,17.26,5.477M,8.864M
Tu,3/28/17,17.26,8.742M,8.948M
Mo,3/27/17,17.2,5.698M,9.134M
,,,,
Fr,3/24/17,17.23,6.634M,9.498M
Th,3/23/17,17.21,9.157M,10.209M
We,3/22/17,17.23,10.655M,10.413M
Tu,3/21/17,17.15,11.252M,10.358M
Mo,3/20/17,17.56,8.848M,10.537M
,,,,
Fr,3/17/17,17.56,14.283M,10.766M
Th,3/16/17,17.65,9.144M,11.135M
We,3/15/17,17.57,13.418M,13M
Tu,3/14/17,17.47,6.334M,13.216M
Mo,3/13/17,17.49,6.967M,13.948M
,,,,
Fr,3/10/17,17.39,7.841M,14.641M
Th,3/9/17,17.36,8.505M,14.956M
We,3/8/17,17.32,6.746M,15.352M
Tu,3/7/17,17.27,11.528M,16.042M
Mo,3/6/17,17.3,11.163M,16.349M
,,,,
Fr,3/3/17,17.35,17.289M,16.272M
Th,3/2/17,17.32,12.229M,15.634M
We,3/1/17,17.62,9.819M,15.699M
Tu,2/28/17,17.37,13.94M,15.866M
Mo,2/27/17,17.65,12.287M,15.468M
,,,,
Fr,2/24/17,17.65,19.816M,15.426M
Th,2/23/17,17.6,37.119M,15.145M
We,2/22/17,16.2,16.654M,13.5M
Tu,2/21/17,16.13,17.318M,13.382M
,,,,
Fr,2/17/17,15.95,17.367M,12.977M
Th,2/16/17,15.92,12.561M,12.814M
We,2/15/17,15.98,14.448M,12.938M
Tu,2/14/17,16.06,17.086M,13.056M
Mo,2/13/17,16.04,16.143M,12.742M
,,,,
Fr,2/10/17,15.72,10.006M,12.682M
Th,2/9/17,15.64,7.709M,12.994M
We,2/8/17,15.51,13.204M,13.486M
Tu,2/7/17,15.43,12.33M,13.516M
Mo,2/6/17,15.26,7.975M,13.493M
,,,,
Fr,2/3/17,15.27,11.659M,13.584M
Th,2/2/17,15.21,15.6M,13.573M
We,2/1/17,14.99,12.434M,13.534M
Tu,1/31/17,15.05,14.89M,13.764M
Mo,1/30/17,14.84,11.24M,13.632M
,,,,
Fr,1/27/17,14.8,14.922M,13.383M
Th,1/26/17,14.79,14.419M,13.269M
We,1/25/17,15.19,16.223M,12.917M
Tu,1/24/17,15.17,12.37M,12.668M
Mo,1/23/17,14.67,15.25M,12.456M
,,,,
Fr,1/20/17,14.73,14.687M,11.767M
Th,1/19/17,14.86,15.082M,11.132M
We,1/18/17,14.58,13.665M,10.421M
Tu,1/17/17,14.58,11.977M,9.93M
,,,,
Fr,1/13/17,14.77,9.336M,9.638M
Th,1/12/17,14.79,11.508M,9.558M
We,1/11/17,14.94,15.009M,9.6M
Tu,1/10/17,14.69,15.888M,9.289M
Mo,1/9/17,14.68,12.909M,9.548M
,,,,
Fr,1/6/17,15,7.494M,9.362M
Th,1/5/17,15.07,13.221M,9.572M
We,1/4/17,15.08,9.128M,9.422M
Tu,1/3/17,14.85,12.502M,9.661M
,,,,
Fr,12/30/16,14.84,9.187M,9.485M
Th,12/29/16,14.94,4.905M,9.511M
We,12/28/16,14.94,5.175M,9.963M
Tu,12/27/16,15.21,4.409M,10.077M
,,,,
Fr,12/23/16,15.1,6.306M,10.552M
Th,12/22/16,15.14,7.592M,10.69M
We,12/21/16,15.14,8.133M,11.039M
Tu,12/20/16,15.08,12.149M,11.559M
Mo,12/19/16,15.12,10.344M,11.4M
,,,,
Fr,12/16/16,15.05,19.766M,11.563M
Th,12/15/16,15.51,10.122M,10.837M
We,12/14/16,15.61,10.638M,11.725M
Tu,12/13/16,15.82,10.979M,12.325M
Mo,12/12/16,15.83,12.705M,12.301M
,,,,
Fr,12/9/16,15.78,9.865M,12.179M
Th,12/8/16,16.16,9.582M,12.163M
We,12/7/16,16.15,11.679M,12.202M
Tu,12/6/16,15.6,6.887M,12.375M
Mo,12/5/16,15.55,11.539M,12.884M
,,,,
Fr,12/2/16,15.12,8.377M,12.802M
Th,12/1/16,15.06,12.822M,13.323M
We,11/30/16,15.4,15.933M,13.592M
Tu,11/29/16,15.15,9.763M,13.306M
Mo,11/28/16,15.08,12.792M,13.307M
,,,,
Fr,11/25/16,15.18,8.875M,13.244M
We,11/23/16,14.87,23.44M,13.356M
Tu,11/22/16,15.95,19.635M,13.279M
Mo,11/21/16,16,10.618M,13.661M
,,,,
Fr,11/18/16,15.87,10.878M,14.044M
Th,11/17/16,15.89,9.623M,14.335M
We,11/16/16,15.8,10.164M,14.634M
Tu,11/15/16,15.87,14.279M,15.111M
Mo,11/14/16,16.1,14.528M,14.897M
,,,,
Fr,11/11/16,15.82,10.307M,14.58M
Th,11/10/16,15.49,16.182M,14.867M
We,11/9/16,15.57,16.867M,14.243M
Tu,11/8/16,15.28,11.642M,13.779M
Mo,11/7/16,15.05,9.781M,13.854M
,,,,
Fr,11/4/16,14.71,11.832M,14.673M
Th,11/3/16,14.54,10.559M,15.424M
We,11/2/16,14.65,22.285M,15.682M
Tu,11/1/16,14.35,25.362M,14.867M
Mo,10/31/16,14.49,16.364M,13.887M
,,,,
Fr,10/28/16,14.09,15.248M,13.311M
Th,10/27/16,13.99,14.106M,12.658M
We,10/26/16,13.91,17.328M,12.07M
Tu,10/25/16,13.9,11.07M,11.52M
Mo,10/24/16,13.97,9.763M,11.603M
,,,,
Fr,10/21/16,13.8,14.61M,11.438M
Th,10/20/16,14.1,6.824M,11.228M
We,10/19/16,14.12,9.918M,11.426M
Tu,10/18/16,14.21,12.763M,11.414M
Mo,10/17/16,14.03,22.058M,11.167M
,,,,
Fr,10/14/16,14.48,23.108M,10.196M
Th,10/13/16,15.15,14.424M,9.195M
We,10/12/16,15.35,10.064M,8.896M
Tu,10/11/16,15.44,10.65M,9.141M
Mo,10/10/16,15.59,7.726M,8.979M
,,,,
Fr,10/7/16,15.58,5.458M,8.996M
Th,10/6/16,15.6,5.286M,9.863M
We,10/5/16,15.63,9.082M,10.3M
Tu,10/4/16,15.36,12.314M,10.268M
Mo,10/3/16,15.65,7.282M,10.451M
,,,,
Fr,9/30/16,15.53,11.457M,11.02M
Th,9/29/16,15.39,9.795M,11.366M
We,9/28/16,15.49,9.742M,11.399M
Tu,9/27/16,15.34,9.061M,11.204M
Mo,9/26/16,15.02,7.485M,11.105M
,,,,
Fr,9/23/16,15.09,8.102M,11.161M
Th,9/22/16,15.12,9.939M,11.345M
We,9/21/16,14.99,13.734M,11.434M
Tu,9/20/16,14.54,8.222M,11.221M
Mo,9/19/16,14.56,7.981M,11.208M
,,,,
Fr,9/16/16,14.53,18.459M,11.714M
Th,9/15/16,14.5,11.849M,12.893M
We,9/14/16,14.27,8.595M,13.42M
Tu,9/13/16,14.18,15.057M,13.786M
Mo,9/12/16,14.49,15.824M,13.655M
,,,,
Fr,9/9/16,14.07,16.646M,13.234M
Th,9/8/16,14.63,10.292M,12.728M
We,9/7/16,14.69,6.809M,12.733M
Tu,9/6/16,14.63,7.582M,12.904M
,,,,
Fr,9/2/16,14.49,8.327M,13.248M
Th,9/1/16,14.5,10.854M,13.359M
We,8/31/16,14.37,11.283M,13.18M
Tu,8/30/16,14.38,10.541M,13.219M
Mo,8/29/16,14.43,8.024M,13.344M
,,,,
Fr,8/26/16,14.39,15.568M,13.582M
Th,8/25/16,14.37,36.143M,13.223M
We,8/24/16,14.4,19.757M,11.804M
Tu,8/23/16,14.57,14.075M,11.163M
Mo,8/22/16,14.37,13.103M,10.937M
,,,,
Fr,8/19/16,14.42,9.504M,10.986M
Th,8/18/16,14.51,9.055M,11.403M
We,8/17/16,14.5,10.371M,11.876M
Tu,8/16/16,14.41,9.366M,12.359M
Mo,8/15/16,14.52,12.749M,12.359M
,,,,
Fr,8/12/16,14.28,9.992M,11.974M
Th,8/11/16,14.3,8.174M,11.993M
We,8/10/16,14.19,11.869M,12.693M
Tu,8/9/16,14.25,12.412M,13.049M
Mo,8/8/16,14.26,11.586M,12.975M
,,,,
Fr,8/5/16,14.28,10.186M,12.645M
Th,8/4/16,14.15,14.86M,12.633M
We,8/3/16,14.31,10.143M,12.267M
Tu,8/2/16,14.06,10.681M,12.245M
Mo,8/1/16,14.18,13.848M,12.677M
,,,,
Fr,7/29/16,14.01,15.759M,12.403M
Th,7/28/16,13.94,16.141M,11.926M
We,7/27/16,13.99,17.62M,11.758M
Tu,7/26/16,14.18,9.363M,11.384M
Mo,7/25/16,14.16,6.971M,11.378M
,,,,
Fr,7/22/16,14.11,10.287M,11.639M
Th,7/21/16,14,18.662M,11.918M
We,7/20/16,14.16,17.223M,11.62M
Tu,7/19/16,14.05,11.299M,11.494M
Mo,7/18/16,13.94,6.629M,11.745M
,,,,
Fr,7/15/16,13.85,10.009M,12.625M
Th,7/14/16,13.8,9.378M,12.848M
We,7/13/16,13.81,9.809M,13.44M
Tu,7/12/16,13.72,17.163M,13.666M
Mo,7/11/16,13.16,9.73M,13.35M
,,,,
Fr,7/8/16,13.08,8.604M,13.664M
Th,7/7/16,12.85,13.625M,13.665M
We,7/6/16,12.6,12.005M,13.411M
Tu,7/5/16,12.36,9.278M,13.383M
,,,,
Fr,7/1/16,12.73,10.889M,13.671M
Th,6/30/16,12.55,14.464M,13.622M
We,6/29/16,12.18,14.196M,13.285M
Tu,6/28/16,11.79,15.333M,12.958M
Mo,6/27/16,11.55,15.069M,12.572M
,,,,
Fr,6/24/16,12.26,19.823M,12.147M
Th,6/23/16,12.95,13.354M,11.551M
We,6/22/16,12.61,18.256M,11.571M
Tu,6/21/16,13.33,13.199M,11.37M
Mo,6/20/16,13.07,12.433M,11.957M
,,,,
Fr,6/17/16,13.12,14.438M,12.387M
Th,6/16/16,12.98,8.61M,13.415M
We,6/15/16,13,9.813M,13.859M
Tu,6/14/16,13.05,11.584M,13.799M
Mo,6/13/16,13.03,13.612M,13.653M
,,,,
Fr,6/10/16,13.5,10.148M,13.439M
Th,6/9/16,13.84,9.412M,13.485M
We,6/8/16,13.87,9.282M,13.327M
Tu,6/7/16,13.69,9.551M,13.343M
Mo,6/6/16,13.67,8.694M,13.114M
,,,,
Fr,6/3/16,13.44,10.88M,13.041M
Th,6/2/16,13.54,13.659M,13.123M
We,6/1/16,13.44,15.232M,13.161M
Tu,5/31/16,13.38,22.01M,13.14M
,,,,
Fr,5/27/16,13.17,18.882M,12.309M
Th,5/26/16,13.04,29.851M,11.613M
We,5/25/16,12.2,15.282M,10.221M
Tu,5/24/16,11.91,8.904M,9.781M
Mo,5/23/16,11.67,9.392M,10.275M
,,,,
Fr,5/20/16,11.66,10.409M,10.468M
Th,5/19/16,11.44,10.829M,10.673M
We,5/18/16,11.57,7.045M,10.488M
Tu,5/17/16,11.53,9.531M,10.72M
Mo,5/16/16,11.64,6.108M,11.132M
,,,,
Fr,5/13/16,11.5,7.605M,11.655M
Th,5/12/16,11.56,12.099M,11.924M
We,5/11/16,11.69,14.229M,11.851M
Tu,5/10/16,11.61,14.926M,12.04M
Mo,5/9/16,11.43,9.548M,12.264M
,,,,
Fr,5/6/16,11.59,8.439M,12.666M
Th,5/5/16,11.45,8.975M,12.936M
We,5/4/16,11.59,8.675M,13.283M
Tu,5/3/16,11.71,16.317M,13.775M
Mo,5/2/16,12.12,12.284M,14.576M
,,,,
Fr,4/29/16,12.27,13.492M,14.822M
Th,4/28/16,12.57,8.041M,14.473M
We,4/27/16,12.76,10.531M,14.886M
Tu,4/26/16,12.73,15.712M,15.061M
Mo,4/25/16,12.57,13.957M,15.046M
,,,,
Fr,4/22/16,12.61,11.636M,14.855M
Th,4/21/16,12.59,11M,14.874M
We,4/20/16,12.8,17.072M,15.062M
Tu,4/19/16,12.78,18.279M,14.643M
Mo,4/18/16,12.67,15.585M,14.139M
,,,,
Fr,4/15/16,12.52,12.488M,13.804M
Th,4/14/16,12.55,14.173M,13.777M
We,4/13/16,12.64,16.055M,13.632M
Tu,4/12/16,12.22,28.336M,13.293M
Mo,4/11/16,12.13,15.969M,12.367M
,,,,
Fr,4/8/16,12.06,8.256M,13.665M
Th,4/7/16,11.99,14.245M,14.325M
We,4/6/16,12.28,13.147M,14.155M
Tu,4/5/16,11.95,15.488M,14.032M
Mo,4/4/16,12.1,11.098M,13.905M
,,,,
Fr,4/1/16,12.26,11.919M,14.029M
Th,3/31/16,12.32,13.812M,14.294M
We,3/30/16,12.3,10.79M,14.177M
Tu,3/29/16,12.28,10.721M,14.328M
Mo,3/28/16,12.07,10.561M,14.44M
,,,,
Th,3/24/16,12.07,12.087M,14.749M
We,3/23/16,12.02,11.99M,15.15M
Tu,3/22/16,12.26,10.975M,15.185M
Mo,3/21/16,12.21,14.446M,15.605M
,,,,
Fr,3/18/16,12.18,35.438M,15.805M
Th,3/17/16,11.72,18.156M,14.96M
We,3/16/16,11.62,11.692M,16.124M
Tu,3/15/16,11.4,11.308M,16.794M
Mo,3/14/16,11.47,13.589M,16.908M
,,,,
Fr,3/11/16,11.7,12.948M,16.725M
Th,3/10/16,11.42,15.901M,16.791M
We,3/9/16,11.36,12.057M,16.982M
Tu,3/8/16,11.05,13.055M,16.977M
Mo,3/7/16,11.31,12.399M,16.911M
,,,,
Fr,3/4/16,11.18,15.194M,16.729M
Th,3/3/16,11.11,18.11M,16.699M
We,3/2/16,10.9,12.508M,16.308M
Tu,3/1/16,10.93,17.28M,16.84M
Mo,2/29/16,10.69,17.442M,16.749M
,,,,
Fr,2/26/16,10.64,22.768M,16.721M
Th,2/25/16,10.34,35.603M,15.986M
We,2/24/16,10.82,21.746M,14.63M
Tu,2/23/16,10.31,13.02M,14.621M
Mo,2/22/16,10.68,10.85M,15.201M
,,,,
Fr,2/19/16,10.32,13.933M,17.642M
Th,2/18/16,10.52,18.759M,17.609M
We,2/17/16,10.08,11.99M,17.01M
Tu,2/16/16,9.81,12.067M,16.872M
,,,,
Fr,2/12/16,9.42,9.665M,17.038M
Th,2/11/16,9.02,14.738M,17.547M
We,2/10/16,9.28,12.247M,18.28M
Tu,2/9/16,9.19,20.489M,19.264M
Mo,2/8/16,9.37,15.919M,19.727M
,,,,
Fr,2/5/16,9.91,17.014M,20.28M
Th,2/4/16,9.86,11.745M,21.085M
We,2/3/16,9.65,15.264M,22.291M
Tu,2/2/16,9.88,21.615M,22.382M
Mo,2/1/16,9.97,21.712M,22.075M
,,,,
Fr,1/29/16,9.71,47.468M,21.789M
Th,1/28/16,9.48,13.444M,20.324M
We,1/27/16,9.62,9.769M,20.518M
Tu,1/26/16,9.64,9.93M,20.77M
Mo,1/25/16,9.49,14.557M,21.118M
,,,,
Fr,1/22/16,9.8,17.295M,20.84M
Th,1/21/16,9.94,25.739M,20.246M
We,1/20/16,9.55,27.005M,19.174M
Tu,1/19/16,9.76,27.43M,17.911M
,,,,
Fr,1/15/16,10.11,24.212M,16.391M
Th,1/14/16,10.62,29.085M,15.573M
We,1/13/16,10.58,29.839M,14.946M
Tu,1/12/16,10.82,16.629M,14.179M
Mo,1/11/16,10.65,17.004M,15.635M
,,,,
Fr,1/8/16,10.58,17.429M,16.218M
Th,1/7/16,10.77,25.488M,16.272M
We,1/6/16,11.29,16.353M,15.824M
Tu,1/5/16,11.71,13.559M,16.027M
Mo,1/4/16,11.6,15.144M,16.515M
,,,,
Th,12/31/15,11.84,10.383M,16.519M
We,12/30/15,11.84,8.391M,17.401M
Tu,12/29/15,11.86,9.666M,18.214M
Mo,12/28/15,11.63,8.052M,19.011M
,,,,
Th,12/24/15,11.73,4.627M,19.928M
We,12/23/15,11.75,11.954M,22.777M
Tu,12/22/15,11.66,19.678M,25.465M
Mo,12/21/15,11.43,18.336M,25.339M
,,,,
Fr,12/18/15,11.51,38.462M,26.041M
Th,12/17/15,11.9,25.744M,24.624M
We,12/16/15,12.26,18.241M,27.702M
Tu,12/15/15,12.21,18.769M,28.413M
Mo,12/14/15,12.16,19.394M,28.129M
,,,,
Fr,12/11/15,12.21,20.89M,28.177M
Th,12/10/15,12.36,15.2M,27.808M
We,12/9/15,12.11,23.603M,27.65M
