Day,Date,Last Price,Volume,SMAVG(15)
,,,,
Mo,3/19/18,60.4,6.849M,4.686M
,,,,
Fr,3/16/18,60.09,7.073M,4.427M
Th,3/15/18,59.57,2.882M,4.17M
We,3/14/18,59.93,4.136M,4.119M
Tu,3/13/18,59.68,4.375M,4M
Mo,3/12/18,60.21,3.246M,3.884M
,,,,
Fr,3/9/18,60.19,4.784M,3.85M
Th,3/8/18,58.88,8.549M,3.745M
We,3/7/18,56.3,3.225M,3.42M
Tu,3/6/18,56.23,3.798M,3.4M
Mo,3/5/18,55.14,4.328M,3.372M
,,,,
Fr,3/2/18,54.12,3.143M,3.459M
Th,3/1/18,54,5.929M,3.555M
We,2/28/18,53.4,4.306M,3.563M
Tu,2/27/18,52.87,3.663M,3.913M
Mo,2/26/18,53.55,2.972M,4.159M
,,,,
Fr,2/23/18,53.29,3.214M,4.399M
Th,2/22/18,51.36,2.121M,4.542M
We,2/21/18,51.44,2.345M,4.741M
Tu,2/20/18,52.12,2.636M,5.102M
,,,,
Fr,2/16/18,51.42,2.739M,5.522M
Th,2/15/18,51.52,3.208M,5.827M
We,2/14/18,51.37,3.675M,5.855M
Tu,2/13/18,49.63,2.92M,5.98M
Mo,2/12/18,49.17,3.38M,5.998M
,,,,
Fr,2/9/18,47.82,5.633M,6.012M
Th,2/8/18,47.44,4.588M,5.895M
We,2/7/18,49.55,6.043M,5.854M
Tu,2/6/18,48.68,9.557M,5.726M
Mo,2/5/18,49.65,7.359M,5.548M
,,,,
Fr,2/2/18,51.77,6.567M,5.574M
Th,2/1/18,54.44,5.356M,5.552M
We,1/31/18,55.2,5.11M,5.449M
Tu,1/30/18,54.98,7.756M,5.808M
Mo,1/29/18,55.11,8.941M,6.855M
,,,,
Fr,1/26/18,54.94,7.319M,6.405M
Th,1/25/18,53.17,3.618M,6.105M
We,1/24/18,52.97,5.552M,6.094M
Tu,1/23/18,54.06,3.192M,5.916M
Mo,1/22/18,53.16,3.592M,5.828M
,,,,
Fr,1/19/18,52.62,3.871M,5.68M
Th,1/18/18,52.01,3.982M,5.55M
We,1/17/18,52.14,4.114M,5.483M
Tu,1/16/18,51.51,6.885M,5.323M
,,,,
Fr,1/12/18,51.26,7.747M,5.092M
Th,1/11/18,49.005,6.247M,4.797M
We,1/10/18,47.07,3.809M,4.684M
Tu,1/9/18,46.39,10.5M,4.739M
Mo,1/8/18,46,23.461M,4.455M
,,,,
Fr,1/5/18,42.94,2.183M,3.111M
Th,1/4/18,42.64,2.825M,3.266M
We,1/3/18,42.85,3.446M,3.502M
Tu,1/2/18,42.93,2.888M,3.521M
,,,,
Fr,12/29/17,41.84,1.866M,3.696M
Th,12/28/17,42.02,1.369M,3.819M
We,12/27/17,42.11,1.935M,3.896M
Tu,12/26/17,42.14,2.969M,4.03M
,,,,
Fr,12/22/17,42.17,1.714M,4.138M
Th,12/21/17,41.96,3.425M,4.366M
We,12/20/17,41.53,3.323M,4.59M
Tu,12/19/17,42.18,4.553M,4.773M
Mo,12/18/17,42.99,4.629M,4.723M
,,,,
Fr,12/15/17,42.02,6.242M,4.79M
Th,12/14/17,41.94,3.302M,4.463M
We,12/13/17,42.08,4.509M,4.401M
Tu,12/12/17,42.12,6.355M,4.357M
Mo,12/11/17,40.47,3.741M,4.199M
,,,,
Fr,12/8/17,40.49,5.502M,4.16M
Th,12/7/17,39.58,3.725M,4.144M
We,12/6/17,39.18,2.52M,4.129M
Tu,12/5/17,39.13,3.946M,4.134M
Mo,12/4/17,39.2,4.593M,4.025M
,,,,
Fr,12/1/17,39.11,5.125M,3.919M
Th,11/30/17,38.56,6.783M,3.868M
We,11/29/17,38.75,6.07M,3.698M
Tu,11/28/17,39.98,3.809M,3.483M
Mo,11/27/17,39.08,5.632M,3.442M
,,,,
Fr,11/24/17,40.29,1.34M,3.218M
We,11/22/17,40.33,2.365M,3.312M
Tu,11/21/17,40.14,3.848M,3.34M
Mo,11/20/17,39.85,3.993M,3.379M
,,,,
Fr,11/17/17,39.42,3.155M,3.504M
Th,11/16/17,39.12,5.258M,3.647M
We,11/15/17,37.81,3.497M,3.581M
Tu,11/14/17,37.49,2.599M,3.844M
Mo,11/13/17,37.66,2.306M,4.48M
,,,,
Fr,11/10/17,37.99,3.012M,6.566M
Th,11/9/17,37.41,4.35M,6.92M
We,11/8/17,37.71,4.241M,6.92M
Tu,11/7/17,37.12,2.842M,6.887M
Mo,11/6/17,37.46,3.187M,7.093M
,,,,
Fr,11/3/17,36.33,2.28M,7.15M
Th,11/2/17,36.77,2.745M,7.276M
We,11/1/17,36.96,2.784M,7.434M
Tu,10/31/17,36.97,4.433M,7.489M
Mo,10/30/17,36.68,5.87M,7.543M
,,,,
Fr,10/27/17,36.9,5.297M,7.397M
Th,10/26/17,38.18,4.276M,7.281M
We,10/25/17,38.15,7.431M,7.21M
Tu,10/24/17,38.84,12.14M,6.919M
Mo,10/23/17,39.35,33.601M,6.36M
,,,,
Fr,10/20/17,34.94,8.315M,4.613M
Th,10/19/17,34.34,4.363M,4.227M
We,10/18/17,34.26,3.732M,4.242M
Tu,10/17/17,33.96,5.937M,4.246M
Mo,10/16/17,34.49,4.041M,4.078M
,,,,
Fr,10/13/17,34.4,4.179M,4.05M
Th,10/12/17,33.62,5.111M,4.065M
We,10/11/17,33.5,3.611M,4.037M
Tu,10/10/17,33.75,5.238M,4.103M
Mo,10/9/17,33.85,3.679M,4.285M
,,,,
Fr,10/6/17,33.79,3.556M,4.609M
Th,10/5/17,34.1,3.211M,5.01M
We,10/4/17,33.98,3.067M,5.02M
Tu,10/3/17,34.05,3.755M,5.169M
Mo,10/2/17,34.2,7.403M,5.263M
,,,,
Fr,9/29/17,33.17,2.524M,5.211M
Th,9/28/17,32.98,4.586M,5.281M
We,9/27/17,33.18,3.785M,5.261M
Tu,9/26/17,32.87,3.424M,5.403M
Mo,9/25/17,33.16,3.626M,5.739M
,,,,
Fr,9/22/17,33.57,4.398M,5.638M
Th,9/21/17,32.72,4.697M,5.631M
We,9/20/17,32.38,4.594M,5.572M
Tu,9/19/17,32.18,7.963M,5.489M
Mo,9/18/17,33.52,8.551M,5.149M
,,,,
Fr,9/15/17,33.55,9.566M,4.812M
Th,9/14/17,32.65,3.368M,4.477M
We,9/13/17,32.78,5.3M,4.77M
Tu,9/12/17,31.89,5.16M,4.593M
Mo,9/11/17,30.95,6.63M,4.458M
,,,,
Fr,9/8/17,31.99,3.563M,4.21M
Th,9/7/17,32.34,4.284M,4.204M
We,9/6/17,32.79,5.928M,4.087M
Tu,9/5/17,32.75,8.455M,3.888M
,,,,
Fr,9/1/17,31.8,2.115M,3.602M
Th,8/31/17,31.53,4.289M,3.838M
We,8/30/17,31.5,3.807M,3.976M
Tu,8/29/17,31.45,3.358M,4.008M
Mo,8/28/17,31.49,2.856M,4.183M
,,,,
Fr,8/25/17,31.25,3.505M,4.361M
Th,8/24/17,31.02,4.543M,4.578M
We,8/23/17,31.01,7.757M,4.604M
Tu,8/22/17,32.29,2.64M,4.476M
Mo,8/21/17,31.46,3.141M,4.702M
,,,,
Fr,8/18/17,31.37,2.901M,4.971M
Th,8/17/17,31.51,3.483M,5.302M
We,8/16/17,32.48,2.534M,5.584M
Tu,8/15/17,32.28,2.939M,6.257M
Mo,8/14/17,32.55,4.163M,8.426M
,,,,
Fr,8/11/17,32.29,5.647M,8.568M
Th,8/10/17,31.55,6.368M,8.408M
We,8/9/17,32.6,4.286M,8.169M
Tu,8/8/17,32.99,5.981M,8.159M
Mo,8/7/17,33.48,5.521M,7.994M
,,,,
Fr,8/4/17,33.43,6.768M,7.88M
Th,8/3/17,33.57,4.935M,7.786M
We,8/2/17,33.42,5.838M,8.225M
Tu,8/1/17,33.37,6.029M,8.168M
Mo,7/31/17,32.96,7.172M,8.016M
,,,,
Fr,7/28/17,32.61,7.865M,7.78M
Th,7/27/17,32.56,7.71M,7.646M
We,7/26/17,32.34,12.638M,7.735M
Tu,7/25/17,33.2,35.476M,7.234M
Mo,7/24/17,39.76,6.279M,5.001M
,,,,
Fr,7/21/17,39.58,3.257M,4.84M
Th,7/20/17,39.42,2.779M,5.029M
We,7/19/17,39.24,4.144M,5.16M
Tu,7/18/17,38.83,3.497M,5.484M
Mo,7/17/17,39.07,3.813M,5.493M
,,,,
Fr,7/14/17,39.5,5.357M,5.478M
Th,7/13/17,38.32,11.524M,5.284M
We,7/12/17,39.7,4.98M,4.703M
Tu,7/11/17,38.72,3.751M,4.59M
Mo,7/10/17,38.39,3.632M,4.545M
,,,,
Fr,7/7/17,38.2,5.852M,4.787M
Th,7/6/17,37.29,9.052M,4.643M
We,7/5/17,39.02,5.117M,4.301M
Mo,7/3/17,38.59,1.975M,4.225M
,,,,
Fr,6/30/17,38.75,3.873M,4.528M
Th,6/29/17,38.91,6.082M,4.587M
We,6/28/17,40.18,4.744M,4.396M
Tu,6/27/17,39.51,9.009M,4.239M
Mo,6/26/17,42.39,3.632M,3.866M
,,,,
Fr,6/23/17,42.67,3.597M,3.845M
Th,6/22/17,42.01,2.444M,3.784M
We,6/21/17,41.66,2.799M,3.854M
Tu,6/20/17,41.04,3.294M,3.969M
Mo,6/19/17,41.83,3.068M,3.987M
,,,,
Fr,6/16/17,42.03,7.268M,4.001M
Th,6/15/17,41.52,3.695M,3.713M
We,6/14/17,41.28,3.917M,3.626M
Tu,6/13/17,42.03,3.981M,3.545M
Mo,6/12/17,41.54,6.519M,3.447M
,,,,
Fr,6/9/17,42.37,4.759M,3.23M
Th,6/8/17,42.77,3.211M,3.187M
We,6/7/17,41.94,2.397M,3.363M
Tu,6/6/17,41.89,3.407M,3.475M
Mo,6/5/17,42.08,3.322M,3.544M
,,,,
Fr,6/2/17,43.22,2.683M,3.559M
Th,6/1/17,42.88,3.493M,3.729M
We,5/31/17,43.57,4.522M,3.729M
Tu,5/30/17,43.24,3.567M,3.614M
,,,,
Fr,5/26/17,42.53,3.273M,3.576M
Th,5/25/17,43.11,2.951M,3.684M
We,5/24/17,42.73,2.389M,3.817M
Tu,5/23/17,42.63,2.702M,4.016M
Mo,5/22/17,42.77,2.506M,4.27M
,,,,
Fr,5/19/17,42.51,3.272M,4.595M
Th,5/18/17,42.25,4.103M,4.951M
We,5/17/17,42.16,5.853M,5.322M
Tu,5/16/17,44,4.08M,7.23M
Mo,5/15/17,43.48,4.449M,7.478M
,,,,
Fr,5/12/17,43.04,3.545M,7.487M
Th,5/11/17,42.48,5.225M,7.474M
We,5/10/17,43.11,3.494M,7.516M
Tu,5/9/17,42.83,2.798M,7.48M
Mo,5/8/17,42.87,3.002M,7.515M
,,,,
Fr,5/5/17,43.55,4.885M,7.513M
Th,5/4/17,42.58,4.947M,7.44M
We,5/3/17,42.51,5.381M,7.392M
Tu,5/2/17,42.44,6.509M,7.545M
Mo,5/1/17,42.18,7.377M,7.47M
,,,,
Fr,4/28/17,42.13,8.613M,7.218M
Th,4/27/17,42.3,9.673M,6.841M
We,4/26/17,42.01,34.477M,6.44M
Tu,4/25/17,50.51,7.791M,4.299M
Mo,4/24/17,49.42,4.585M,4.2M
,,,,
Fr,4/21/17,48.26,3.359M,4.12M
Th,4/20/17,48.55,5.842M,4.293M
We,4/19/17,48.56,2.957M,4.077M
Tu,4/18/17,48.54,3.323M,4.108M
Mo,4/17/17,48.49,2.974M,4.098M
,,,,
Th,4/13/17,48.17,3.791M,4.251M
We,4/12/17,48.34,4.227M,4.243M
Tu,4/11/17,49.09,7.672M,4.248M
Mo,4/10/17,47.6,5.389M,4.05M
,,,,
Fr,4/7/17,46.85,3.589M,3.92M
Th,4/6/17,46.25,2.958M,4.136M
We,4/5/17,46,3.67M,4.152M
Tu,4/4/17,45.97,2.354M,4.177M
Mo,4/3/17,45.3,6.307M,4.253M
,,,,
Fr,3/31/17,45.93,3.387M,4.029M
Th,3/30/17,47.12,5.955M,4.039M
We,3/29/17,45.67,2.608M,4.064M
Tu,3/28/17,45.28,3.418M,4.029M
Mo,3/27/17,44.91,3.165M,3.953M
,,,,
Fr,3/24/17,45.24,5.278M,3.974M
Th,3/23/17,45.13,3.663M,3.828M
We,3/22/17,45.01,4.311M,3.86M
Tu,3/21/17,44.51,4.693M,3.88M
Mo,3/20/17,46.08,3.441M,3.94M
,,,,
Fr,3/17/17,46.87,6.829M,4.072M
Th,3/16/17,47.23,3.192M,3.829M
We,3/15/17,47.06,4.057M,3.887M
Tu,3/14/17,46.7,3.493M,3.794M
Mo,3/13/17,47.57,2.949M,3.775M
,,,,
Fr,3/10/17,47.28,3.527M,3.797M
Th,3/9/17,46.68,6.329M,3.858M
We,3/8/17,48.11,2.081M,3.77M
Tu,3/7/17,48.28,2.285M,3.905M
Mo,3/6/17,48.51,3.474M,4.12M
,,,,
Fr,3/3/17,48.96,3.099M,4.133M
Th,3/2/17,48.92,4.13M,4.156M
We,3/1/17,49.48,4.625M,4.204M
Tu,2/28/17,48.19,5.593M,4.226M
Mo,2/27/17,47.69,5.421M,4.163M
,,,,
Fr,2/24/17,47.75,3.173M,4.186M
Th,2/23/17,47.39,4.065M,4.338M
We,2/22/17,47.35,2.658M,4.426M
Tu,2/21/17,47.43,3.217M,4.622M
,,,,
Fr,2/17/17,47.14,3.271M,4.865M
Th,2/16/17,47.57,4.451M,5.159M
We,2/15/17,48.15,5.004M,5.843M
Tu,2/14/17,47.85,4.105M,8.587M
Mo,2/13/17,47.8,5.522M,8.883M
,,,,
Fr,2/10/17,46.46,3.658M,8.846M
Th,2/9/17,46.37,3.452M,8.804M
We,2/8/17,45.8,4.853M,8.772M
Tu,2/7/17,46.1,4.947M,8.639M
Mo,2/6/17,45.44,4.652M,8.529M
,,,,
Fr,2/3/17,46.29,5.768M,8.386M
Th,2/2/17,45.27,5.447M,8.259M
We,2/1/17,44.78,5.382M,8.313M
Tu,1/31/17,45.15,5.598M,8.239M
Mo,1/30/17,44.9,6.864M,8.083M
,,,,
Fr,1/27/17,44.5,7.68M,7.928M
Th,1/26/17,43.9,14.712M,7.608M
We,1/25/17,42.67,46.165M,6.884M
Tu,1/24/17,37.44,8.551M,4.148M
Mo,1/23/17,36.37,4.956M,3.771M
,,,,
Fr,1/20/17,36.47,3.041M,3.622M
Th,1/19/17,36.34,2.959M,3.592M
We,1/18/17,37.24,2.867M,3.524M
Tu,1/17/17,37.02,3.291M,3.498M
,,,,
Fr,1/13/17,36.9,2.516M,3.485M
Th,1/12/17,36.75,3.85M,3.526M
We,1/11/17,36.87,6.269M,3.489M
Tu,1/10/17,37.63,4.267M,3.356M
Mo,1/9/17,38.05,3.264M,3.633M
,,,,
Fr,1/6/17,38.49,4.53M,3.611M
Th,1/5/17,39.05,2.89M,3.609M
We,1/4/17,39.12,3.843M,3.798M
Tu,1/3/17,39.62,5.129M,3.797M
,,,,
Fr,12/30/16,38.17,2.897M,3.73M
Th,12/29/16,38.02,2.711M,3.776M
We,12/28/16,38.79,2.593M,4.105M
Tu,12/27/16,39.38,1.94M,4.159M
,,,,
Fr,12/23/16,39.11,2.473M,4.284M
Th,12/22/16,39.02,3.099M,4.395M
We,12/21/16,38.91,3.136M,4.558M
Tu,12/20/16,38.76,3.301M,4.613M
Mo,12/19/16,38.71,4.271M,4.659M
,,,,
Fr,12/16/16,39.1,8.418M,4.586M
Th,12/15/16,40.6,2.928M,4.145M
We,12/14/16,40.2,4.505M,4.137M
Tu,12/13/16,40.84,5.722M,4.157M
Mo,12/12/16,39.17,3.836M,3.92M
,,,,
Fr,12/9/16,39.38,4.125M,3.824M
Th,12/8/16,39.23,3.584M,3.864M
We,12/7/16,40.27,7.636M,3.799M
Tu,12/6/16,39.15,3.409M,3.525M
Mo,12/5/16,39.16,3.813M,3.644M
,,,,
Fr,12/2/16,38.87,4.145M,3.706M
Th,12/1/16,38.11,5.533M,3.843M
We,11/30/16,40.1,3.962M,3.886M
Tu,11/29/16,39.5,3.996M,3.8M
Mo,11/28/16,39.37,3.178M,3.838M
,,,,
Fr,11/25/16,39.07,1.802M,3.869M
We,11/23/16,38.82,2.806M,4.006M
Tu,11/22/16,38.96,4.8M,4.182M
Mo,11/21/16,39.82,2.178M,4.138M
,,,,
Fr,11/18/16,39.29,2.394M,4.201M
Th,11/17/16,39.23,4.721M,4.251M
We,11/16/16,38.26,2.607M,4.393M
Tu,11/15/16,38.51,3.527M,4.595M
Mo,11/14/16,38,5.206M,4.638M
,,,,
Fr,11/11/16,37.25,4.737M,4.487M
Th,11/10/16,36.17,6.204M,4.471M
We,11/9/16,34.76,6.167M,4.401M
Tu,11/8/16,34.49,2.677M,4.664M
Mo,11/7/16,34.65,4.565M,4.853M
,,,,
Fr,11/4/16,33,3.641M,4.852M
Th,11/3/16,33.08,3.856M,4.97M
We,11/2/16,32.65,5.446M,5.199M
Tu,11/1/16,33.71,4.147M,5.18M
Mo,10/31/16,34.31,3.121M,5.867M
,,,,
Fr,10/28/16,34.15,3.143M,5.957M
Th,10/27/16,34.24,6.846M,5.97M
We,10/26/16,34.84,5.639M,5.791M
Tu,10/25/16,34.27,4.172M,5.594M
Mo,10/24/16,34.52,2.95M,5.556M
,,,,
Fr,10/21/16,34.5,4.484M,5.604M
Th,10/20/16,34.98,5.159M,5.561M
We,10/19/16,34.32,10.115M,5.487M
Tu,10/18/16,35.34,5.505M,5.144M
Mo,10/17/16,35.01,4.548M,5.233M
,,,,
Fr,10/14/16,35.16,5.413M,5.291M
Th,10/13/16,35.18,7.302M,5.097M
We,10/12/16,35.23,5.153M,4.782M
Tu,10/11/16,35.1,14.458M,4.681M
Mo,10/10/16,37.97,4.467M,3.893M
,,,,
Fr,10/7/16,37.89,3.34M,3.925M
Th,10/6/16,37.81,4.165M,4.3M
We,10/5/16,38.54,2.68M,4.305M
Tu,10/4/16,38.24,3.594M,4.398M
Mo,10/3/16,38.41,3.671M,4.473M
,,,,
Fr,9/30/16,38.55,3.84M,4.638M
Th,9/29/16,37.79,4.046M,4.897M
We,9/28/16,38.21,4.972M,4.943M
Tu,9/27/16,38.42,6.853M,5.244M
Mo,9/26/16,37.2,5.412M,5.078M
,,,,
Fr,9/23/16,36.46,2.498M,4.899M
Th,9/22/16,36.4,2.585M,5.009M
We,9/21/16,36.69,3.641M,5.19M
Tu,9/20/16,35.53,2.625M,5.142M
Mo,9/19/16,35.95,4.95M,5.232M
,,,,
Fr,9/16/16,36.4,8.967M,5.308M
Th,9/15/16,36.45,4.247M,4.883M
We,9/14/16,36.07,4.074M,4.785M
Tu,9/13/16,36.14,4.717M,4.684M
Mo,9/12/16,36.55,6.15M,4.557M
,,,,
Fr,9/9/16,36.09,7.724M,4.324M
Th,9/8/16,36.31,4.738M,3.966M
We,9/7/16,36.51,9.484M,3.884M
Tu,9/6/16,34.47,4.357M,3.464M
,,,,
Fr,9/2/16,33.92,2.724M,3.415M
Th,9/1/16,33.71,4.15M,3.383M
We,8/31/16,33.74,5.298M,3.262M
Tu,8/30/16,33.92,2.93M,3.211M
Mo,8/29/16,33.73,3.972M,3.232M
,,,,
Fr,8/26/16,33.33,6.087M,3.315M
Th,8/25/16,32.05,2.592M,3.249M
We,8/24/16,31.58,2.773M,3.373M
Tu,8/23/16,32.12,2.566M,3.592M
Mo,8/22/16,31.87,2.807M,4.379M
,,,,
Fr,8/19/16,32.33,2.659M,4.682M
Th,8/18/16,32.07,2.352M,4.932M
We,8/17/16,31.78,3.515M,5.051M
Tu,8/16/16,32.46,3.174M,5.116M
Mo,8/15/16,32,3.627M,5.2M
,,,,
Fr,8/12/16,31.55,2.25M,5.246M
Th,8/11/16,31.75,2.331M,5.403M
We,8/10/16,31.38,4.538M,5.744M
Tu,8/9/16,32.49,3.239M,5.692M
Mo,8/8/16,32.61,5.217M,5.699M
,,,,
Fr,8/5/16,32.13,5.095M,5.826M
Th,8/4/16,31.26,4.459M,5.916M
We,8/3/16,30.73,6.057M,6.138M
Tu,8/2/16,30.65,14.367M,6.437M
Mo,8/1/16,32.43,7.35M,7.445M
,,,,
Fr,7/29/16,32.03,6.416M,7.304M
Th,7/28/16,32.6,4.133M,7.301M
We,7/27/16,32.05,4.49M,7.525M
Tu,7/26/16,32.45,4.436M,7.652M
Mo,7/25/16,31.44,4.319M,7.608M
,,,,
Fr,7/22/16,31.58,4.603M,7.65M
Th,7/21/16,31.22,7.437M,7.899M
We,7/20/16,30.5,3.761M,8.003M
Tu,7/19/16,29.99,3.352M,8.163M
Mo,7/18/16,30.15,7.113M,8.385M
,,,,
Fr,7/15/16,28.9,6.444M,8.344M
Th,7/14/16,29.19,7.787M,8.228M
We,7/13/16,29.83,10.547M,7.973M
Tu,7/12/16,29.35,29.492M,7.506M
Mo,7/11/16,24.09,5.237M,5.83M
,,,,
Fr,7/8/16,24.01,6.37M,5.991M
Th,7/7/16,23.73,7.494M,5.852M
We,7/6/16,23.52,6.387M,5.643M
Tu,7/5/16,23.16,3.785M,5.485M
,,,,
Fr,7/1/16,24.03,4.944M,5.593M
Th,6/30/16,24.36,8.335M,5.636M
We,6/29/16,23.95,8.997M,5.502M
Tu,6/28/16,22.53,6.165M,5.376M
Mo,6/27/16,20.87,6.675M,5.347M
,,,,
Fr,6/24/16,23.16,6.497M,5.173M
Th,6/23/16,24.48,4.715M,5.253M
We,6/22/16,23.87,3.949M,5.491M
Tu,6/21/16,23.86,3.551M,5.677M
Mo,6/20/16,23.43,4.354M,5.988M
,,,,
Fr,6/17/16,23.22,7.652M,5.975M
Th,6/16/16,22.69,4.273M,5.815M
We,6/15/16,22.715,4.37M,5.985M
Tu,6/14/16,22.76,4.012M,6.018M
Mo,6/13/16,22.68,5.4M,6.038M
,,,,
Fr,6/10/16,23.14,5.599M,6.158M
Th,6/9/16,24.14,6.315M,6.379M
We,6/8/16,24.25,7.108M,6.482M
Tu,6/7/16,24.65,5.741M,6.486M
Mo,6/6/16,23.89,4.051M,6.586M
,,,,
Fr,6/3/16,23.64,7.702M,6.75M
Th,6/2/16,23.75,8.292M,6.912M
We,6/1/16,23.01,6.728M,6.718M
Tu,5/31/16,22.56,8.222M,6.677M
,,,,
Fr,5/27/16,21.66,4.166M,6.724M
Th,5/26/16,21.55,5.244M,7.01M
We,5/25/16,21.48,6.824M,7.187M
Tu,5/24/16,20.88,4.872M,7.512M
Mo,5/23/16,20.8,4.304M,8.101M
,,,,
Fr,5/20/16,20.41,7.199M,9.068M
Th,5/19/16,20.52,8.916M,10.218M
We,5/18/16,20.24,7.862M,10.115M
Tu,5/17/16,19.635,7.166M,10.072M
Mo,5/16/16,19.16,7.249M,10.091M
,,,,
Fr,5/13/16,19.09,6.507M,10.131M
Th,5/12/16,18.79,10.122M,10.179M
We,5/11/16,18.72,5.394M,10.077M
Tu,5/10/16,19.25,6.101M,10.295M
Mo,5/9/16,18.86,8.927M,10.485M
,,,,
Fr,5/6/16,19.07,8.457M,10.609M
Th,5/5/16,20.01,7.902M,11.34M
We,5/4/16,20.15,11.709M,14.043M
Tu,5/3/16,19.44,13.706M,13.749M
Mo,5/2/16,20.48,18.806M,13.148M
,,,,
Fr,4/29/16,21.77,24.443M,12.397M
Th,4/28/16,26.9,7.38M,10.966M
We,4/27/16,27.34,7.21M,10.686M
Tu,4/26/16,27,7.448M,10.44M
Mo,4/25/16,26.29,7.858M,10.175M
,,,,
Fr,4/22/16,25.32,7.221M,9.805M
Th,4/21/16,25.43,8.588M,9.627M
We,4/20/16,25.67,8.669M,9.238M
Tu,4/19/16,25.33,8.957M,8.908M
Mo,4/18/16,25.78,10.781M,8.546M
,,,,
Fr,4/15/16,25.59,19.416M,8.089M
Th,4/14/16,27.11,48.459M,7.366M
We,4/13/16,33.93,7.3M,4.44M
Tu,4/12/16,35.04,4.681M,4.225M
Mo,4/11/16,34.98,7.545M,4.106M
,,,,
Fr,4/8/16,33.23,2.973M,4.381M
Th,4/7/16,33.11,3.183M,4.465M
We,4/6/16,33.72,3.526M,4.534M
Tu,4/5/16,32.86,3.464M,4.539M
Mo,4/4/16,33.55,2.313M,4.759M
,,,,
Fr,4/1/16,33.69,4.556M,4.827M
Th,3/31/16,34.45,2.741M,4.808M
We,3/30/16,34.17,3.72M,4.931M
Tu,3/29/16,33.8,3.537M,5.066M
Mo,3/28/16,33.54,3.925M,5.173M
,,,,
Th,3/24/16,33.23,8.57M,5.258M
We,3/23/16,34.8,4.56M,4.969M
Tu,3/22/16,37.04,4.086M,4.991M
Mo,3/21/16,36.54,2.887M,5.162M
,,,,
Fr,3/18/16,36.57,11.673M,5.207M
Th,3/17/16,34.93,4.232M,4.661M
We,3/16/16,34.49,4.213M,4.581M
Tu,3/15/16,34.62,3.615M,4.612M
Mo,3/14/16,35.36,6.752M,4.654M
,,,,
Fr,3/11/16,36.17,3.333M,4.507M
Th,3/10/16,34.95,4.281M,4.579M
We,3/9/16,34.21,4.586M,4.664M
Tu,3/8/16,34.24,5.744M,4.698M
Mo,3/7/16,35.48,5.14M,4.646M
,,,,
Fr,3/4/16,34.53,5.198M,4.587M
Th,3/3/16,34.75,4.24M,4.64M
We,3/2/16,33.93,4.881M,4.725M
Tu,3/1/16,33.23,6.654M,4.781M
Mo,2/29/16,31.36,3.556M,4.66M
,,,,
Fr,2/26/16,31.69,3.486M,4.944M
Th,2/25/16,30.92,3.04M,5.491M
We,2/24/16,31.08,4.673M,5.903M
Tu,2/23/16,30.74,4.239M,6.039M
Mo,2/22/16,32.23,4.555M,6.29M
,,,,
Fr,2/19/16,31.34,4.412M,6.815M
Th,2/18/16,33.11,5.55M,7.101M
We,2/17/16,31.97,5.097M,7.063M
Tu,2/16/16,31.33,4.966M,7.12M
,,,,
Fr,2/12/16,29.88,4.263M,7.22M
Th,2/11/16,29.03,5.989M,7.492M
We,2/10/16,30.19,5.512M,7.79M
Tu,2/9/16,29.41,5.722M,7.872M
Mo,2/8/16,30.36,4.843M,7.855M
,,,,
Fr,2/5/16,31.59,7.819M,8.11M
Th,2/4/16,32.19,11.677M,7.937M
We,2/3/16,30.52,9.233M,7.474M
Tu,2/2/16,28.61,6.713M,7.264M
Mo,2/1/16,30.41,7.997M,7.339M
,,,,
Fr,1/29/16,29.05,12.431M,7.46M
Th,1/28/16,26.755,8.695M,7.029M
We,1/27/16,26.97,4.983M,6.724M
Tu,1/26/16,27.74,5.957M,6.598M
Mo,1/25/16,26.4,6.462M,6.511M
,,,,
Fr,1/22/16,27.93,8.351M,6.24M
Th,1/21/16,27.56,10.447M,5.864M
We,1/20/16,29.22,6.751M,5.39M
Tu,1/19/16,29.83,5.467M,5.098M
,,,,
Fr,1/15/16,30.89,8.66M,4.855M
Th,1/14/16,32.11,5.23M,4.531M
We,1/13/16,31.07,4.734M,4.378M
Tu,1/12/16,31.57,6.09M,4.227M
Mo,1/11/16,31.35,7.835M,4.263M
,,,,
Fr,1/8/16,32.54,9.802M,4.009M
Th,1/7/16,34.54,5.975M,3.617M
We,1/6/16,34.75,4.121M,3.494M
Tu,1/5/16,36.33,3.093M,3.553M
Mo,1/4/16,36.27,4.653M,3.708M
,,,,
Th,12/31/15,36.66,2.392M,3.725M
We,12/30/15,37.18,2.704M,3.809M
Tu,12/29/15,37.15,3.351M,3.882M
Mo,12/28/15,36.74,2.366M,3.901M
,,,,
Th,12/24/15,36.65,1.819M,4.034M
We,12/23/15,36.62,3.806M,4.217M
Tu,12/22/15,35.45,2.927M,4.306M
Mo,12/21/15,34.7,2.476M,4.38M
,,,,
Fr,12/18/15,34.1,6.627M,4.627M
Th,12/17/15,33.92,4.022M,4.246M
We,12/16/15,34.78,3.92M,4.138M
Tu,12/15/15,34.25,4.142M,4.082M
Mo,12/14/15,33.67,5.003M,4.106M
,,,,
Fr,12/11/15,35.98,5.42M,3.98M
Th,12/10/15,36.22,4.905M,3.845M
We,12/9/15,35.72,3.65M,3.706M
