Day,Date,Last Price,Volume,SMAVG(15)
Fr,9/6/13,183.03,2.904M,2.995M
Th,9/5/13,184.15,2.87M,3.047M
We,9/4/13,183.13,2.602M,3.049M
Tu,9/3/13,183.96,3.487M,3.112M
,,,,
Fr,8/30/13,182.27,2.731M,3.081M
Th,8/29/13,182.64,2.981M,3.116M
We,8/28/13,182.16,3.979M,3.22M
Tu,8/27/13,182.74,3.191M,3.215M
Mo,8/26/13,184.74,2.175M,3.399M
,,,,
Fr,8/23/13,185.42,2.295M,3.42M
Th,8/22/13,185.19,2.355M,3.525M
We,8/21/13,184.86,3.551M,3.56M
Tu,8/20/13,184.56,3.122M,3.577M
Mo,8/19/13,184.23,3.251M,3.546M
,,,,
Fr,8/16/13,185.34,3.428M,3.471M
Th,8/15/13,185.79,3.692M,3.408M
We,8/14/13,187.53,2.899M,3.363M
Tu,8/13/13,188.42,3.543M,3.367M
Mo,8/12/13,189.09,3.027M,3.321M
,,,,
Fr,8/9/13,187.82,3.25M,3.346M
Th,8/8/13,187.93,4.548M,3.596M
We,8/7/13,188.56,3.902M,3.852M
Tu,8/6/13,190.99,5.94M,4.05M
Mo,8/5/13,195.5,2.493M,3.904M
,,,,
Fr,8/2/13,195.16,3.874M,4.116M
Th,8/1/13,195.81,2.878M,4.158M
We,7/31/13,195.04,3.81M,4.245M
Tu,7/30/13,196.01,2.663M,4.25M
Mo,7/29/13,196.21,2.114M,4.42M
,,,,
Fr,7/26/13,197.35,2.485M,4.475M
Th,7/25/13,197.22,3.014M,4.47M
We,7/24/13,196.61,2.958M,4.394M
Tu,7/23/13,194.98,2.864M,4.441M
Mo,7/22/13,194.09,3.399M,4.546M
,,,,
Fr,7/19/13,193.54,6.999M,4.99M
Th,7/18/13,197.99,8.394M,4.758M
We,7/17/13,194.55,6.868M,4.42M
Tu,7/16/13,193.85,3.747M,4.218M
Mo,7/15/13,194,5.678M,4.259M
,,,,
Fr,7/12/13,192.07,4.496M,4.475M
Th,7/11/13,192.8,4.179M,4.476M
We,7/10/13,192.25,3.892M,4.388M
Tu,7/9/13,191.3,5.205M,4.347M
Mo,7/8/13,194.98,2.948M,4.214M
,,,,
Fr,7/5/13,194.93,2.408M,4.205M
We,7/3/13,193.25,1.878M,4.238M
Tu,7/2/13,191.5,3.658M,4.34M
Mo,7/1/13,191.28,4.442M,4.283M
,,,,
Fr,6/28/13,191.11,10.057M,4.164M
Th,6/27/13,195.65,3.519M,3.691M
We,6/26/13,194.86,3.32M,3.701M
Tu,6/25/13,194.98,3.848M,3.761M
Mo,6/24/13,193.54,4.356M,3.744M
,,,,
Fr,6/21/13,195.46,8.919M,3.675M
Th,6/20/13,197.35,4.516M,3.411M
We,6/19/13,201.94,2.846M,3.403M
Tu,6/18/13,204.87,3.278M,3.443M
Mo,6/17/13,203.04,3.22M,3.492M
,,,,
Fr,6/14/13,202.2,2.805M,3.497M
Th,6/13/13,203.77,2.9M,3.655M
We,6/12/13,201.2,3.41M,3.808M
Tu,6/11/13,203.98,2.815M,3.779M
Mo,6/10/13,205.02,2.652M,3.832M
,,,,
Fr,6/7/13,206.35,2.954M,4.036M
Th,6/6/13,203.8,3.68M,4.139M
We,6/5/13,202.74,4.215M,4.163M
Tu,6/4/13,206.19,3.599M,4.128M
Mo,6/3/13,208.95,3.324M,4.132M
,,,,
Fr,5/31/13,208.02,4.95M,4.129M
Th,5/30/13,209.36,4.4M,4.035M
We,5/29/13,207.92,3.439M,3.982M
Tu,5/28/13,207.78,4.012M,3.983M
,,,,
Fr,5/24/13,205.72,3.296M,4.037M
Th,5/23/13,206.16,5.18M,4.117M
We,5/22/13,206.99,5.187M,4.035M
Tu,5/21/13,208.65,2.983M,4.016M
Mo,5/20/13,207.6,3.614M,4.32M
,,,,
Fr,5/17/13,208.44,5.704M,4.474M
Th,5/16/13,204.69,4.507M,4.327M
We,5/15/13,203.32,4.03M,4.336M
Tu,5/14/13,203.21,3.701M,4.314M
Mo,5/13/13,202.47,3.652M,4.487M
,,,,
Fr,5/10/13,204.47,3.28M,4.9M
Th,5/9/13,203.24,3.543M,5.938M
We,5/8/13,204.82,3.602M,6.136M
Tu,5/7/13,203.63,3.451M,6.113M
Mo,5/6/13,202.78,4.827M,6.074M
,,,,
Fr,5/3/13,204.51,4.495M,6.034M
Th,5/2/13,202.39,3.947M,5.945M
We,5/1/13,199.63,4.899M,5.926M
Tu,4/30/13,202.54,7.541M,5.834M
Mo,4/29/13,199.15,5.937M,5.503M
,,,,
Fr,4/26/13,194.31,3.49M,5.264M
Th,4/25/13,193.95,4.652M,5.308M
We,4/24/13,191.71,3.694M,5.245M
Tu,4/23/13,191.61,6.301M,5.207M
Mo,4/22/13,187.83,9.847M,4.995M
,,,,
Fr,4/19/13,190,18.849M,4.481M
Th,4/18/13,207.15,6.502M,3.475M
We,4/17/13,209.67,3.27M,3.256M
Tu,4/16/13,212,2.86M,3.192M
Mo,4/15/13,209.26,4.219M,3.217M
,,,,
Fr,4/12/13,211.38,3.166M,3.138M
Th,4/11/13,212.92,3.656M,3.316M
We,4/10/13,212,3.524M,3.274M
Tu,4/9/13,209.22,2.577M,3.252M
Mo,4/8/13,209.32,2.351M,3.28M
,,,,
Fr,4/5/13,209.41,4.148M,3.653M
Th,4/4/13,211.31,3.709M,3.743M
We,4/3/13,212.66,3.129M,3.72M
Tu,4/2/13,214.36,3.117M,3.751M
Mo,4/1/13,212.38,2.145M,3.746M
,,,,
Th,3/28/13,213.3,3.753M,3.85M
We,3/27/13,210.89,3.223M,3.859M
Tu,3/26/13,212.36,2.3M,3.884M
Mo,3/25/13,210.74,3.242M,3.984M
,,,,
Fr,3/22/13,212.08,3.031M,4.014M
Th,3/21/13,212.26,5.831M,4.033M
We,3/20/13,215.06,3.021M,3.957M
Tu,3/19/13,213.44,3.199M,4.034M
Mo,3/18/13,213.21,3.006M,4.047M
,,,,
Fr,3/15/13,214.92,7.937M,4.103M
Th,3/14/13,215.8,5.507M,3.781M
We,3/13/13,212.06,3.357M,3.676M
Tu,3/12/13,210.55,3.592M,3.7M
Mo,3/11/13,210.08,3.05M,3.66M
,,,,
Fr,3/8/13,210.38,3.701M,3.699M
Th,3/7/13,209.42,3.884M,3.671M
We,3/6/13,208.38,3.595M,3.557M
Tu,3/5/13,206.53,3.808M,3.482M
Mo,3/4/13,205.19,3.693M,3.424M
,,,,
Fr,3/1/13,202.91,3.309M,3.371M
Th,2/28/13,200.83,4.69M,3.355M
We,2/27/13,202.33,4.186M,3.284M
Tu,2/26/13,199.14,3.392M,3.248M
Mo,2/25/13,197.51,3.848M,3.234M
,,,,
Fr,2/22/13,201.09,3.108M,3.202M
Th,2/21/13,198.33,3.923M,3.201M
We,2/20/13,199.31,3.715M,3.14M
Tu,2/19/13,200.32,2.998M,3.133M
,,,,
Fr,2/15/13,200.98,3.628M,3.121M
Th,2/14/13,199.65,3.294M,3.103M
We,2/13/13,200.09,2.17M,3.18M
Tu,2/12/13,200.04,2.462M,3.871M
Mo,2/11/13,200.16,2.945M,4.185M
,,,,
Fr,2/8/13,201.68,2.893M,4.293M
Th,2/7/13,199.74,3.077M,4.36M
We,2/6/13,201.02,3.624M,4.352M
Tu,2/5/13,202.79,3.637M,4.389M
Mo,2/4/13,203.79,3.189M,4.424M
,,,,
Fr,2/1/13,205.18,3.371M,4.471M
Th,1/31/13,203.07,3.092M,4.486M
We,1/30/13,203.52,2.999M,4.494M
Tu,1/29/13,203.9,3.618M,4.496M
Mo,1/28/13,204.93,2.824M,4.446M
,,,,
Fr,1/25/13,204.97,3.359M,4.483M
Th,1/24/13,204.42,4.447M,4.502M
We,1/23/13,204.72,12.532M,4.488M
Tu,1/22/13,196.08,7.172M,3.965M
,,,,
Fr,1/18/13,194.47,4.56M,3.723M
Th,1/17/13,193.65,3.894M,3.683M
We,1/16/13,192.59,2.963M,3.609M
Tu,1/15/13,192.5,4.172M,3.52M
Mo,1/14/13,192.62,4.175M,3.79M
,,,,
Fr,1/11/13,194.45,3.881M,3.791M
Th,1/10/13,192.88,3.608M,3.817M
We,1/9/13,192.32,3.212M,3.851M
Tu,1/8/13,192.87,3.028M,3.89M
Mo,1/7/13,193.14,2.862M,3.943M
,,,,
Fr,1/4/13,193.99,3.38M,3.994M
Th,1/3/13,195.27,3.645M,4.051M
We,1/2/13,196.35,4.234M,4.085M
Mo,12/31/12,191.55,4.686M,4.032M
,,,,
Fr,12/28/12,189.83,3.539M,3.992M
Th,12/27/12,192.71,3.968M,3.971M
We,12/26/12,191.95,2.777M,3.986M
Mo,12/24/12,192.4,1.631M,4.067M
,,,,
Fr,12/21/12,193.42,8.227M,4.182M
Th,12/20/12,194.77,4.185M,3.962M
We,12/19/12,195.08,4.271M,3.955M
Tu,12/18/12,195.69,4.126M,3.911M
Mo,12/17/12,193.62,3.792M,3.855M
,,,,
Fr,12/14/12,191.76,3.827M,3.95M
Th,12/13/12,191.99,3.623M,3.953M
We,12/12/12,192.95,4.242M,4.058M
Tu,12/11/12,194.2,4.144M,3.986M
Mo,12/10/12,192.62,3.438M,3.949M
,,,,
Fr,12/7/12,191.95,4.092M,4.031M
Th,12/6/12,189.7,3.217M,3.985M
We,12/5/12,188.65,4.203M,4.065M
Tu,12/4/12,189.36,3.991M,4.011M
Mo,12/3/12,189.48,3.35M,3.95M
,,,,
Fr,11/30/12,190.07,4.937M,3.971M
Th,11/29/12,191.53,4.078M,3.878M
We,11/28/12,191.98,3.604M,3.923M
Tu,11/27/12,191.23,3.291M,3.902M
Mo,11/26/12,192.88,5.211M,3.865M
,,,,
Fr,11/23/12,193.49,3.878M,3.801M
We,11/21/12,190.29,5.19M,3.793M
Tu,11/20/12,189.2,3.17M,3.851M
Mo,11/19/12,190.35,3.589M,3.907M
,,,,
Fr,11/16/12,186.94,4.661M,3.884M
Th,11/15/12,185.85,3.412M,3.822M
We,11/14/12,185.51,4.405M,3.89M
Tu,11/13/12,188.32,3.408M,3.89M
Mo,11/12/12,189.25,3.068M,4.104M
,,,,
Fr,11/9/12,189.64,3.672M,4.52M
Th,11/8/12,190.1,3.542M,5.12M
We,11/7/12,191.16,4.747M,5.259M
Tu,11/6/12,195.07,3.281M,5.147M
Mo,11/5/12,194.14,2.736M,5.109M
,,,,
Fr,11/2/12,193.43,4.261M,5.121M
Th,11/1/12,197.15,3.759M,5.105M
We,10/31/12,194.53,6.052M,5.093M
,,,,
Fr,10/26/12,193.27,4.007M,4.822M
Th,10/25/12,191.6,3.251M,4.745M
We,10/24/12,190.72,3.738M,4.726M
Tu,10/23/12,191.25,4.427M,4.689M
Mo,10/22/12,194.4,4.405M,4.616M
,,,,
Fr,10/19/12,193.36,6.622M,4.686M
Th,10/18/12,194.96,9.297M,4.572M
We,10/17/12,200.63,12.676M,4.137M
Tu,10/16/12,211,5.632M,3.52M
Mo,10/15/12,208.93,3.063M,3.367M
,,,,
Fr,10/12/12,207.8,2.712M,3.397M
Th,10/11/12,205.76,2.91M,4.068M
We,10/10/12,205.82,4.025M,4.123M
Tu,10/9/12,207.99,3.581M,4.029M
Mo,10/8/12,209.82,1.983M,3.955M
,,,,
Fr,10/5/12,210.59,2.858M,4.041M
Th,10/4/12,210.39,2.958M,4.121M
We,10/3/12,210.51,3.192M,4.183M
Tu,10/2/12,209.84,3.321M,4.189M
Mo,10/1/12,210.47,5.457M,4.228M
,,,,
Fr,9/28/12,207.45,4.91M,4.145M
Th,9/27/12,205.91,2.772M,4.045M
We,9/26/12,204,3.423M,4.123M
Tu,9/25/12,204.98,3.347M,4.115M
Mo,9/24/12,205.29,3.511M,4.193M
,,,,
Fr,9/21/12,205.98,12.773M,4.172M
Th,9/20/12,206.18,3.74M,3.503M
We,9/19/12,206.43,2.606M,3.397M
Tu,9/18/12,207.07,2.476M,3.392M
Mo,9/17/12,207.15,3.276M,3.394M
,,,,
Fr,9/14/12,206.81,4.058M,3.351M
Th,9/13/12,206.36,3.88M,3.265M
We,9/12/12,203.77,3.284M,3.226M
Tu,9/11/12,203.27,3.911M,3.214M
Mo,9/10/12,200.95,4.208M,3.109M
,,,,
Fr,9/7/12,199.5,3.414M,2.999M
Th,9/6/12,199.1,3.932M,2.953M
We,9/5/12,195.04,3.313M,2.832M
Tu,9/4/12,194.54,4.515M,2.782M
,,,,
Fr,8/31/12,194.85,3.193M,2.642M
Th,8/30/12,193.37,2.741M,2.602M
We,8/29/12,195.08,2.141M,2.564M
Tu,8/28/12,194.87,2.539M,2.559M
Mo,8/27/12,195.69,2.499M,2.603M
,,,,
Fr,8/24/12,197.77,2.639M,2.593M
Th,8/23/12,195.7,2.758M,2.635M
We,8/22/12,197.25,3.296M,2.639M
Tu,8/21/12,198.65,3.111M,2.59M
Mo,8/20/12,200.5,2.336M,2.616M
,,,,
Fr,8/17/12,201.22,2.552M,2.646M
Th,8/16/12,200.84,2.729M,2.755M
We,8/15/12,198.4,2.112M,2.792M
Tu,8/14/12,198.29,2.562M,2.907M
Mo,8/13/12,199.01,2.418M,2.976M
,,,,
Fr,8/10/12,199.29,2.601M,3.075M
Th,8/9/12,198.42,2.16M,3.221M
We,8/8/12,199.03,2.068M,3.77M
Tu,8/7/12,199.93,3.21M,4.166M
Mo,8/6/12,198.76,2.338M,4.296M
,,,,
Fr,8/3/12,198.52,3.278M,4.35M
Th,8/2/12,194.45,2.813M,4.394M
We,8/1/12,195.18,2.559M,4.535M
Tu,7/31/12,195.98,3.507M,4.728M
Mo,7/30/12,196.68,2.788M,4.807M
,,,,
Fr,7/27/12,196.39,4.177M,4.887M
Th,7/26/12,193.95,3.284M,4.939M
We,7/25/12,191.08,3.834M,4.899M
Tu,7/24/12,190.34,3.597M,4.74M
Mo,7/23/12,190.83,3.905M,4.689M
,,,,
Fr,7/20/12,192.45,4.79M,4.78M
Th,7/19/12,195.34,10.396M,4.725M
We,7/18/12,188.25,8.019M,4.216M
Tu,7/17/12,183.65,5.16M,3.911M
Mo,7/16/12,184.79,3.144M,3.781M
,,,,
Fr,7/13/12,186.01,3.933M,4.16M
Th,7/12/12,183.09,4.931M,4.186M
We,7/11/12,185.25,5.456M,4.082M
Tu,7/10/12,186.26,4.69M,3.938M
Mo,7/9/12,189.67,3.988M,3.851M
,,,,
Fr,7/6/12,191.41,4.953M,4.011M
Th,7/5/12,195.29,2.691M,3.92M
Tu,7/3/12,195.93,1.451M,3.957M
Mo,7/2/12,195.83,2.832M,4.062M
,,,,
Fr,6/29/12,195.58,5.262M,4.091M
Th,6/28/12,191.4,3.967M,3.905M
We,6/27/12,193,2.763M,3.888M
Tu,6/26/12,191.95,3.436M,3.946M
Mo,6/25/12,192.86,3.212M,3.954M
,,,,
Fr,6/22/12,193.7,8.833M,4.049M
Th,6/21/12,193.39,4.317M,3.807M
We,6/20/12,198.78,3.379M,4.138M
Tu,6/19/12,198.93,3.298M,4.153M
Mo,6/18/12,198.29,3.379M,4.175M
,,,,
Fr,6/15/12,199.1,6.391M,4.143M
Th,6/14/12,195.1,3.585M,3.955M
We,6/13/12,193.1,3.248M,3.987M
Tu,6/12/12,194.55,3.024M,4.008M
Mo,6/11/12,192.51,3.274M,4.062M
,,,,
Fr,6/8/12,195.14,2.477M,4.227M
Th,6/7/12,194.44,3.701M,4.437M
We,6/6/12,193.99,3.645M,4.523M
Tu,6/5/12,189.2,3.557M,4.479M
Mo,6/4/12,188.54,4.625M,4.444M
,,,,
Fr,6/1/12,189.08,5.206M,4.295M
Th,5/31/12,192.9,9.29M,4.204M
We,5/30/12,194.53,3.602M,3.834M
Tu,5/29/12,196.46,3.619M,3.853M
,,,,
Fr,5/25/12,194.3,2.903M,3.836M
Th,5/24/12,196.09,3.569M,3.911M
We,5/23/12,196.12,4.067M,3.862M
Tu,5/22/12,196.82,3.568M,3.748M
Mo,5/21/12,197.76,3.832M,3.691M
,,,,
Fr,5/18/12,195.88,5.737M,3.62M
Th,5/17/12,197.89,5.627M,3.459M
We,5/16/12,199.73,5.001M,3.304M
Tu,5/15/12,199.04,2.987M,3.237M
Mo,5/14/12,199.44,3.03M,3.414M
,,,,
Fr,5/11/12,201.17,2.392M,3.453M
Th,5/10/12,200.6,3.831M,3.611M
We,5/9/12,201.23,3.743M,3.739M
Tu,5/8/12,201.48,3.882M,4.167M
Mo,5/7/12,203.75,3.376M,4.313M
,,,,
Fr,5/4/12,204.99,4.024M,4.343M
Th,5/3/12,207.24,2.827M,4.326M
We,5/2/12,208.06,2.36M,4.333M
Tu,5/1/12,208,2.716M,4.4M
Mo,4/30/12,207.08,2.773M,4.495M
,,,,
Fr,4/27/12,206.81,3.311M,4.531M
Th,4/26/12,205.58,3.304M,4.565M
We,4/25/12,203.57,4.003M,4.638M
Tu,4/24/12,200,5.632M,4.644M
Mo,4/23/12,198.62,3.619M,4.494M
,,,,
Fr,4/20/12,199.6,4.759M,4.468M
Th,4/19/12,199.51,5.763M,4.377M
We,4/18/12,200.13,10.155M,4.211M
Tu,4/17/12,207.45,6.074M,3.714M
Mo,4/16/12,202.72,3.827M,3.537M
,,,,
Fr,4/13/12,202.8,3.768M,3.484M
Th,4/12/12,205.32,2.93M,3.454M
We,4/11/12,202.58,3.367M,3.48M
Tu,4/10/12,202.33,4.133M,3.502M
Mo,4/9/12,204.94,3.327M,3.478M
,,,,
Th,4/5/12,205.47,3.809M,3.898M
We,4/4/12,206.05,4.404M,3.886M
Tu,4/3/12,209.5,4.091M,3.899M
Mo,4/2/12,209.47,3.388M,3.951M
,,,,
Fr,3/30/12,208.65,3.217M,3.933M
Th,3/29/12,208.27,3.404M,3.93M
We,3/28/12,207.29,3.266M,3.913M
Tu,3/27/12,207.18,2.705M,3.918M
Mo,3/26/12,207.77,3.418M,4.086M
,,,,
Fr,3/23/12,205.48,3.036M,4.32M
Th,3/22/12,205.49,3.309M,4.366M
We,3/21/12,204.69,3.33M,4.383M
Tu,3/20/12,204.25,3.695M,4.503M
Mo,3/19/12,205.72,3.763M,4.467M
,,,,
Fr,3/16/12,206.01,9.638M,4.467M
Th,3/15/12,206,3.621M,4.048M
We,3/14/12,204.72,4.603M,4.342M
Tu,3/13/12,203.78,4.865M,4.254M
Mo,3/12/12,201,3.12M,4.149M
,,,,
Fr,3/9/12,200.62,3.178M,4.191M
Th,3/8/12,199.81,3.146M,4.214M
We,3/7/12,197.77,3.347M,4.273M
Tu,3/6/12,197.26,5.216M,4.276M
Mo,3/5/12,200.66,6.939M,4.092M
,,,,
Fr,3/2/12,198.81,3.728M,3.856M
Th,3/1/12,197.53,3.561M,3.866M
We,2/29/12,196.73,5.121M,3.882M
Tu,2/28/12,197.98,3.167M,3.769M
Mo,2/27/12,197.53,3.759M,3.801M
,,,,
Fr,2/24/12,197.76,3.353M,3.852M
Th,2/23/12,197.61,8.035M,3.889M
We,2/22/12,193.87,3.276M,3.692M
Tu,2/21/12,193.39,3.294M,3.796M
,,,,
Fr,2/17/12,193.42,3.747M,3.867M
Th,2/16/12,193.02,3.526M,3.841M
We,2/15/12,192.25,4.021M,3.873M
Tu,2/14/12,192.22,3.398M,3.909M
Mo,2/13/12,192.62,2.459M,4.039M
,,,,
Fr,2/10/12,192.42,3.391M,4.258M
Th,2/9/12,193.13,3.877M,4.889M
We,2/8/12,192.95,3.804M,5.202M
Tu,2/7/12,193.35,3.433M,5.255M
Mo,2/6/12,192.82,3.64M,5.427M
,,,,
Fr,2/3/12,193.64,4.522M,5.536M
Th,2/2/12,191.53,3.907M,5.693M
We,2/1/12,192.62,5.089M,5.707M
Tu,1/31/12,192.6,4.828M,5.712M
Mo,1/30/12,192.5,4.359M,5.737M
,,,,
Fr,1/27/12,190.46,3.361M,5.772M
Th,1/26/12,190.98,4.005M,5.846M
We,1/25/12,191.73,4.558M,5.869M
Tu,1/24/12,191.93,5.35M,5.941M
Mo,1/23/12,189.98,5.752M,5.82M
,,,,
Fr,1/20/12,188.52,12.85M,5.633M
Th,1/19/12,180.52,8.576M,4.968M
We,1/18/12,181.07,4.601M,4.581M
Tu,1/17/12,180,6.003M,4.478M
,,,,
Fr,1/13/12,179.16,5.279M,4.414M
Th,1/12/12,180.55,6.881M,4.681M
We,1/11/12,182.32,4.111M,4.539M
Tu,1/10/12,181.31,5.162M,4.601M
Mo,1/9/12,181.59,5.201M,5.047M
,,,,
Fr,1/6/12,182.54,4.897M,4.998M
Th,1/5/12,184.66,4.463M,5.009M
We,1/4/12,185.54,4.347M,5.045M
Tu,1/3/12,186.3,5.646M,5.009M
,,,,
Fr,12/30/11,183.88,3.532M,4.956M
Th,12/29/11,186.18,2.942M,5.011M
We,12/28/11,183.99,2.873M,5.154M
Tu,12/27/11,184.95,2.775M,5.239M
,,,,
Fr,12/23/11,184.75,3.053M,5.434M
Th,12/22/11,182.04,5.052M,5.561M
We,12/21/11,181.47,9.284M,5.549M
Tu,12/20/11,187.24,4.743M,5.452M
Mo,12/19/11,182.89,5.04M,5.38M
,,,,
Fr,12/16/11,183.57,11.85M,5.346M
Th,12/15/11,187.48,4.475M,4.704M
We,12/14/11,188.72,5.058M,4.726M
Tu,12/13/11,191.15,5.01M,4.668M
Mo,12/12/11,192.18,3.797M,4.677M
,,,,
Fr,12/9/11,194.56,4.849M,4.72M
Th,12/8/11,191.58,4.369M,4.786M
We,12/7/11,194.05,5.083M,4.802M
Tu,12/6/11,192.94,4.145M,4.769M
Mo,12/5/11,190.84,5.699M,4.896M
,,,,
Fr,12/2/11,189.66,4.962M,4.76M
Th,12/1/11,189.45,4.863M,4.688M
We,11/30/11,188,7.837M,4.731M
Tu,11/29/11,180.94,3.662M,4.497M
Mo,11/28/11,182.21,4.524M,4.488M
,,,,
Fr,11/25/11,177.06,2.233M,4.402M
We,11/23/11,177.95,4.802M,4.57M
Tu,11/22/11,181.31,4.179M,4.526M
Mo,11/21/11,181.48,5.145M,4.639M
,,,,
Fr,11/18/11,185.24,4.441M,4.61M
Th,11/17/11,185.73,5.841M,4.648M
We,11/16/11,186.62,4.62M,4.729M
Tu,11/15/11,188.75,4.585M,4.781M
Mo,11/14/11,187.35,6.047M,4.833M
,,,,
Fr,11/11/11,187.38,3.665M,4.823M
Th,11/10/11,183.35,3.882M,5.115M
We,11/9/11,182.24,5.495M,5.358M
Tu,11/8/11,187.25,4.332M,5.438M
Mo,11/7/11,187.32,3.531M,6.198M
,,,,
Fr,11/4/11,186.38,3.238M,6.549M
Th,11/3/11,187.3,4.747M,6.691M
We,11/2/11,183.92,4.137M,6.668M
Tu,11/1/11,181.35,5.883M,6.748M
Mo,10/31/11,184.63,4.71M,6.711M
,,,,
Fr,10/28/11,187.45,5.01M,6.783M
Th,10/27/11,185.88,7.058M,6.905M
We,10/26/11,181.97,5.388M,6.913M
Tu,10/25/11,180.36,5.374M,6.944M
Mo,10/24/11,182.25,5.891M,7.198M
,,,,
Fr,10/21/11,181.63,8.056M,7.408M
Th,10/20/11,177.25,7.514M,7.394M
We,10/19/11,177.39,6.708M,7.356M
Tu,10/18/11,178.9,15.73M,7.424M
Mo,10/17/11,186.59,8.79M,6.885M
,,,,
Fr,10/14/11,190.53,5.369M,6.749M
Th,10/13/11,186.82,4.399M,6.763M
We,10/12/11,186.12,5.338M,7.016M
Tu,10/11/11,185,5.331M,7.13M
Mo,10/10/11,186.62,5.786M,7.189M
,,,,
Fr,10/7/11,182.39,6.843M,7.12M
Th,10/6/11,181.69,7.181M,7.401M
We,10/5/11,176.85,5.852M,7.286M
Tu,10/4/11,174.74,9.175M,7.361M
Mo,10/3/11,173.29,9.043M,7.065M
,,,,
Fr,9/30/11,174.87,7.852M,6.812M
Th,9/29/11,179.17,6.944M,6.738M
We,9/28/11,177.55,7.732M,6.677M
Tu,9/27/11,177.71,7.64M,6.614M
Mo,9/26/11,174.51,6.746M,6.489M
,,,,
Fr,9/23/11,169.34,5.587M,6.371M
Th,9/22/11,168.62,8.196M,6.363M
We,9/21/11,173.02,7.043M,6.222M
Tu,9/20/11,174.72,6.21M,6.051M
Mo,9/19/11,173.13,4.757M,5.99M
,,,,
Fr,9/16/11,172.99,11.049M,6.102M
Th,9/15/11,170.09,5.464M,5.816M
We,9/14/11,167.24,6.981M,5.88M
Tu,9/13/11,163.43,4.724M,5.876M
Mo,9/12/11,162.42,5.248M,6.045M
,,,,
Fr,9/9/11,161.37,6.744M,6.633M
Th,9/8/11,165.25,6.028M,7.189M
We,9/7/11,167.31,6.799M,7.129M
Tu,9/6/11,165.11,5.761M,7.048M
,,,,
Fr,9/2/11,166.98,4.979M,7.174M
Th,9/1/11,170.33,5.464M,7.188M
We,8/31/11,171.91,6.075M,7.435M
Tu,8/30/11,172.51,4.479M,7.963M
Mo,8/29/11,172.62,5.294M,8.499M
,,,,
Fr,8/26/11,169.14,6.439M,9.2M
Th,8/25/11,165.58,6.759M,9.562M
We,8/24/11,166.76,6.427M,9.847M
Tu,8/23/11,164.32,6.924M,9.866M
Mo,8/22/11,158.98,7.254M,9.79M
,,,,
Fr,8/19/11,157.54,14.072M,9.696M
Th,8/18/11,163.83,15.084M,9.202M
We,8/17/11,171.48,5.131M,8.495M
Tu,8/16/11,171.24,5.585M,8.54M
Mo,8/15/11,172.99,7.645M,8.458M
,,,,
Fr,8/12/11,168.2,5.187M,8.281M
Th,8/11/11,166.73,9.177M,8.236M
We,8/10/11,162.54,13.995M,7.955M
Tu,8/9/11,170.61,12.518M,7.416M
Mo,8/8/11,166.22,15.806M,7.465M
,,,,
Fr,8/5/11,172.98,11.872M,7.003M
Th,8/4/11,171.48,11.023M,6.568M
We,8/3/11,178.83,6.724M,6.141M
Tu,8/2/11,178.05,5.77M,5.964M
Mo,8/1/11,180.75,5.846M,5.915M
,,,,
Fr,7/29/11,181.85,6.667M,5.843M
Th,7/28/11,181.8,4.479M,5.692M
We,7/27/11,181.35,5.807M,5.787M
Tu,7/26/11,182.93,4.356M,5.793M
Mo,7/25/11,183.7,4.988M,5.808M
,,,,
Fr,7/22/11,185.18,4.517M,5.821M
Th,7/21/11,184.9,4.959M,5.86M
We,7/20/11,183.65,5.903M,5.784M
Tu,7/19/11,185.21,13.249M,5.714M
Mo,7/18/11,175.28,8.88M,5.127M
,,,,
Fr,7/15/11,175.54,5.35M,4.829M
Th,7/14/11,174.23,4.613M,4.823M
We,7/13/11,174.32,4.075M,4.78M
Tu,7/12/11,174.05,5.037M,4.868M
Mo,7/11/11,174.99,4.767M,4.796M
,,,,
Fr,7/8/11,176.49,4.4M,4.955M
Th,7/7/11,176.48,5.907M,4.985M
We,7/6/11,177.71,5.887M,4.94M
Tu,7/5/11,175.43,4.586M,5.018M
,,,,
Fr,7/1/11,174.54,5.182M,5.052M
Th,6/30/11,171.55,5.105M,5.019M
We,6/29/11,170.54,3.817M,4.965M
Tu,6/28/11,170.01,4.85M,4.967M
Mo,6/27/11,167.62,4.447M,4.923M
,,,,
Fr,6/24/11,165.07,4.405M,4.868M
Th,6/23/11,166.12,5.272M,4.923M
We,6/22/11,165.68,3.963M,4.829M
Tu,6/21/11,166.22,5.388M,4.907M
Mo,6/20/11,165.02,3.956M,5.156M
,,,,
Fr,6/17/11,164.44,7.153M,5.111M
Th,6/16/11,162.67,4.861M,5.019M
We,6/15/11,162.33,5.226M,4.954M
Tu,6/14/11,164.12,7.05M,4.915M
Mo,6/13/11,163.17,5.1M,4.788M
,,,,
Fr,6/10/11,163.18,4.686M,4.773M
Th,6/9/11,164.84,4.3M,4.697M
We,6/8/11,164.34,3.851M,4.687M
Tu,6/7/11,163.69,4.189M,5.017M
Mo,6/6/11,164.75,3.62M,5.049M
,,,,
Fr,6/3/11,165.05,5.231M,5.152M
Th,6/2/11,166.09,3.854M,5.146M
We,6/1/11,166.56,5.135M,5.2M
Tu,5/31/11,168.93,9.131M,5.187M
,,,,
Fr,5/27/11,167.5,3.278M,4.818M
