Date,dell_gtrends,hp_gtrends,ibm_gtrends,seagate_gtrends,westdig_gtrends,dell_Last Price,dell_Volume,hp_Last Price,hp_Volume,ibm_Last Price,ibm_Volume,seagate_Last Price,seagate_Volume,westdig_Last Price,westdig_Volume,dow_Last Price,dow_Volume,nasdaq_Last Price,nasdaq_Volume,sandp_Last Price,sandp_Volume
6/29/2015,0,26,19,34,0,,,13.6066,9672000,162.97,3466000,49.02,3081000,81.96,1080000,17596.35,81975000,4958.468,455529000,2057.64,546661000
6/26/2015,69,13,14,36,0,,,13.8608,7702000,165.46,2406000,50.06,1184000,84.45,1829000,17946.68,80473000,5080.505,486835000,2101.49,564632000
6/25/2015,0,26,27,35,0,,,14.1695,25834000,166.08,3967000,50.69,1670000,85.95,862435,17890.36,67452000,5112.19,305609000,2102.31,416521000
6/24/2015,0,64,39,0,33,,,14.3193,19081000,166.97,4062000,51.97,2256000,87.73,1466000,17966.07,88203000,5122.414,355887000,2108.58,517876000
6/23/2015,0,13,19,34,100,,,14.3602,10877000,168.62,6619000,52.29,1986000,88.62,2333000,18144.07,85510000,5160.095,496415000,2124.2,597605000
6/22/2015,0,25,26,0,0,,,14.392,13064000,167.73,4077000,53.865,4191000,91.6,1230000,18119.78,140974000,5153.972,418598000,2122.85,493394000
6/19/2015,0,40,41,0,0,,,14.4374,5520000,166.99,3803000,53.35,2046000,91.02,1200000,18015.95,73781000,5117.001,416160000,2109.99,467789000
6/18/2015,0,13,26,0,0,,,14.5645,5985000,168.25,5412000,54.14,2853000,92.42,1181000,18115.84,87347000,5132.949,432406000,2121.24,478727000
6/17/2015,33,0,39,0,0,,,14.6235,8397000,167.17,4799000,53.18,3398000,92.02,2022000,17935.74,70335000,5064.881,426996000,2100.44,485794000
6/16/2015,0,25,38,34,0,,,14.3693,6336000,166.84,4978000,53.2,1746000,91.05,1836000,17904.48,72859000,5055.553,434703000,2096.29,495556000
6/15/2015,33,25,32,0,0,,,14.3965,7679000,166.26,3240000,53.37,1252000,91.75,1116000,17791.17,80567000,5029.973,438665000,2084.43,470705000
6/12/2015,35,40,27,0,0,,,14.7143,7145000,166.99,3536000,53.55,1845000,93.01,1579000,17898.84,52878000,5051.102,454090000,2094.11,485260000
6/11/2015,66,0,26,34,0,,,14.7643,9578000,168.78,4958000,54.3,2193000,94.46,1456000,18039.37,71435000,5082.509,416971000,2108.86,404411000
6/10/2015,66,25,32,0,0,,,14.9413,8997000,168.92,3495000,53.59,3931000,93.6,1859000,18000.4,82918000,5076.689,476737000,2105.2,478570000
6/9/2015,0,12,51,0,0,,,14.7915,6993000,165.68,4068000,52.62,3840000,92.04,5057000,17764.04,70673000,5013.865,481200000,2080.15,525752000
6/8/2015,0,25,25,0,0,,,14.8415,7441000,165.34,4105000,53.04,2614000,92.6,3240000,17766.55,76041000,5021.627,491013000,2079.28,515368000
6/5/2015,0,40,21,0,0,,,14.9459,12497000,167.4,4690000,54.43,4963000,94.87,2100000,17849.46,80047000,5068.458,495552000,2092.83,543312000
6/4/2015,34,13,13,0,0,,,15.1184,20048000,168.38,5818000,54.54,5946000,95.4,2790000,17905.58,121612000,5059.125,526978000,2095.84,508736000
6/3/2015,0,25,26,33,0,,,15.418,14135000,169.92,3896000,55.665,3183000,98.14,2666000,18076.27,80229000,5099.231,665184000,2114.07,712729000
6/2/2015,0,50,32,0,0,,,15.3817,13956000,169.65,4742000,55.29,2954000,96.95,2081000,18011.94,76448000,5076.524,521036000,2109.6,524165000
6/1/2015,0,25,19,33,0,,,15.3272,12516000,170.18,7897000,55.2,3044000,97.13,4290000,18040.37,83880000,5082.929,549547000,2111.73,569953000
5/29/2015,0,27,40,0,0,,,15.1638,12670000,169.65,6652000,55.64,4484000,97.36,2293000,18010.68,90411000,5070.026,419331000,2107.39,491706000
5/28/2015,0,13,19,33,0,,,15.2773,10047000,171.71,7600000,56.365,3630000,99.23,1489000,18126.12,100441000,5097.976,452172000,2120.79,522246000
5/27/2015,0,37,25,0,0,,,15.3363,13381000,172,11091000,55.34,1876000,94.37,1821000,18162.99,92055000,5106.593,518039000,2123.48,582503000
5/26/2015,32,25,25,0,0,,,15.1547,12050000,170.13,20954000,54.59,2053000,93.195,1742000,18041.54,105117000,5032.751,508687000,2104.2,655121000
5/22/2015,0,93,34,0,0,,,15.7812,15444000,172.22,4354000,55.79,2023000,95.23,1970000,18232.02,137916000,5089.362,464920000,2126.06,546460000
5/21/2015,0,13,39,34,0,,,15.359,23422000,173.34,5579000,55.37,3184000,95.25,2277000,18285.74,131673000,5090.794,674336000,2130.82,821580000
5/20/2015,65,25,26,0,0,,,15.014,19923000,173.76,6898000,54.6,5456000,94.83,1644000,18285.4,160389000,5071.743,702920000,2125.85,815645000
5/19/2015,0,13,13,0,0,,,15.1638,13080000,173.48,3925000,55.15,3613000,95.59,3431000,18312.39,110623000,5070.034,808651000,2127.83,957773000
5/18/2015,0,38,13,0,0,,,15.0957,20027000,173.06,3600000,56.9,4587000,97.87,2881000,18298.88,107850000,5078.439,661664000,2129.2,717278000
5/15/2015,0,27,14,0,0,,,15.2546,13987000,173.26,2626000,56.89,3328000,97.67,2243000,18272.56,93240000,5048.292,723509000,2122.73,784976000
5/14/2015,0,52,33,0,0,,,15.3,17113000,174.05,2985000,57.43,3949000,98.41,1646000,18252.24,106930000,5050.795,561536000,2121.1,629545000
5/13/2015,0,38,26,0,0,,,15.1184,22755000,172.28,2994000,56.59,2732000,95.96,1692000,18060.49,79419000,4981.691,604090000,2098.48,630989000
5/12/2015,33,13,52,0,0,,,14.9459,55749000,170.55,2100000,56.16,2910000,95.96,1520000,18068.23,65555000,4976.189,516235000,2099.12,535635000
5/11/2015,0,38,26,0,0,,,15.3,9258000,171.12,3072000,56.76,2389000,96.045,1632000,18105.17,87941000,4993.573,468851000,2105.33,451498000
5/8/2015,0,13,62,36,0,,,15.1683,13529000,172.68,3723000,57.235,4001000,96.53,1518000,18191.11,104258000,5003.549,519512000,2116.1,530950000
5/7/2015,0,64,39,0,0,,,14.9005,10739000,170.99,2933000,56.43,2312000,94.84,1912000,17924.06,102295000,4945.544,584842000,2088,612042000
5/6/2015,0,0,52,0,0,,,14.7552,9155000,170.05,2345000,56.29,2123000,94.87,1714000,17841.98,70231000,4919.645,580165000,2080.15,613411000
5/5/2015,33,25,45,0,33,,,15.0548,9727000,173.08,2494000,57.7,1592000,96.79,1596000,17928.2,74675000,4939.327,435622000,2089.46,448844000
5/4/2015,0,38,39,34,0,,,15.2773,8334000,173.97,4159000,59.21,2494000,99.505,1227000,18070.4,93531000,5016.929,411421000,2114.49,482801000
5/1/2015,0,29,37,0,0,,,15.3454,10926000,173.67,3302000,59.63,2656000,99.33,1564000,18024.06,77094000,5005.391,432311000,2108.29,523858000
4/30/2015,0,66,60,0,0,,,14.9686,6723000,171.29,3318000,58.72,2419000,97.74,1384000,17840.52,74299000,4941.424,464613000,2085.51,535354000
4/29/2015,0,13,58,0,33,,,15.1275,11747000,174.4,8855000,58.17,4674000,95.83,1668000,18035.53,349642000,5023.644,475015000,2106.85,561021000
4/28/2015,33,25,51,0,0,,,15.0912,7841000,173.92,2963000,59,2959000,97.9,6097000,18110.14,85343000,5055.422,475015000,2114.76,561021000
4/27/2015,66,0,19,0,0,,,15.014,8730000,170.73,3214000,57.915,4075000,98.9,2303000,18037.97,87808000,5060.246,431837000,2108.92,549523000
4/24/2015,35,40,41,0,0,,,15.1002,7274000,169.78,2458000,58.34,3891000,99.75,1523000,18080.14,71741000,5092.085,469148000,2117.69,490373000
4/23/2015,34,13,46,35,0,,,15.1547,7634000,170.24,2901000,58.75,4207000,100.27,1618000,18058.69,82881000,5056.063,465736000,2112.93,487894000
4/22/2015,0,26,45,0,0,,,15.2137,8035000,165.36,2299000,58.23,2471000,100.31,1690000,18038.27,63656000,5035.171,443334000,2107.96,553889000
4/21/2015,33,76,52,0,0,,,15.0775,7858000,164.26,2765000,58.41,1432000,99.68,1117000,17949.59,76777000,5014.102,410683000,2097.29,420062000
4/20/2015,0,25,52,34,0,,,15.1683,10295000,166.16,2404000,59.135,2128000,101.58,1377000,18034.93,69043000,4994.602,428529000,2100.4,450705000
4/17/2015,34,13,48,0,0,,,14.7688,11266000,160.67,2261000,57.43,1942000,99.44,1988000,17826.3,76689000,4931.814,414570000,2081.18,472663000
4/16/2015,0,51,52,0,0,,,14.8959,8635000,163.13,2869000,55.96,2902000,97.83,1343000,18105.77,68124000,5007.791,406001000,2104.99,470374000
4/15/2015,0,26,13,0,0,,,15.0004,6855000,164.13,1824000,56.67,2746000,99.035,1251000,18112.61,62777000,5011.019,413682000,2106.63,437704000
4/14/2015,33,13,26,34,0,,,14.7643,7225000,162.3,2680000,55.77,3371000,96.16,1361000,18036.7,64821000,4977.287,458548000,2095.84,408860000
4/13/2015,0,50,26,33,0,,,14.846,6212000,162.38,2911000,55.41,1776000,95.5,1429000,17977.04,81517000,4988.249,448530000,2092.43,414849000
4/10/2015,0,14,28,0,0,,,14.5781,9717000,162.86,2190000,55.58,1943000,95.89,1358000,18057.65,61694000,4995.978,322087000,2102.06,327403000
4/9/2015,100,26,39,0,0,,,14.3239,13922000,162.34,3175000,54.69,1478000,94.02,1368000,17958.73,50712000,4974.565,337635000,2091.18,360862000
4/8/2015,33,0,13,34,0,,,14.3103,10956000,161.85,1726000,53.31,1365000,93.91,1070000,17902.51,57429000,4950.821,344201000,2081.9,321245000
4/7/2015,0,25,19,0,0,,,14.2649,14399000,162.07,1940000,53.75,1226000,94.11,824196,17875.42,64338000,4910.234,336696000,2076.33,347701000
4/6/2015,0,27,41,36,0,,,14.451,39516000,162.04,2498000,52.74,1447000,93.19,1017000,17880.85,65168000,4917.317,331315000,2080.62,388759000
4/2/2015,35,40,56,0,0,,,14.2558,8787000,160.45,2040000,52.45,1505000,93,1109000,17763.24,67246000,4886.937,357973000,2066.96,387731000
4/1/2015,0,26,20,0,0,,,14.2058,9583000,159.18,2420000,51.79,1444000,92.35,1561000,17698.18,75681000,4880.228,374784000,2059.69,406386000
3/31/2015,33,77,39,0,0,,,14.1468,11512000,160.5,2816000,52.03,2364000,91.01,1001000,17776.12,109193000,4900.885,398044000,2067.89,437282000
3/30/2015,33,38,19,0,32,,,14.333,9824000,162.67,1930000,53.08,1952000,92.93,1588000,17976.31,62376000,4947.441,509993000,2086.24,608698000
3/27/2015,0,8,14,0,0,,,14.2966,4845000,160.4,1859000,52.76,1357000,92.73,1974000,17712.66,62776000,4891.219,374362000,2061.02,381970000
3/26/2015,0,9,46,0,0,,,14.5327,5976000,160.59,2527000,53.525,1236000,93.64,2506000,17678.23,65574000,4863.362,368416000,2056.15,361088000
3/25/2015,44,6,0,0,0,,,14.619,5649000,159.2,2782000,53.61,2006000,94.62,1066000,17718.54,82423000,4876.52,369161000,2061.05,406223000
3/24/2015,30,4,53,0,0,,,15.1229,6448000,163,2709000,55.325,2745000,97.94,1340000,18011.14,80453000,4994.728,440831000,2091.5,464023000
3/23/2015,0,4,13,0,0,,,15.1865,6112000,164.63,3847000,55.85,3585000,99.64,1647000,18116.04,78609000,5010.974,459229000,2104.42,482465000
3/20/2015,0,8,28,80,0,,,15.1093,6488000,162.88,2126000,56.51,2226000,100.44,1917000,18127.65,76265000,5026.418,470116000,2108.1,514760000
3/19/2015,0,0,40,76,0,,,14.9096,11872000,159.81,5181000,55.705,2999000,99.3,2318000,17959.03,84856000,4992.379,438621000,2089.27,478744000
3/18/2015,0,4,27,0,0,,,14.9958,10710000,159.81,4208000,55.3,3415000,97.88,2505000,18076.19,101692000,4982.828,507241000,2099.5,530081000
3/17/2015,60,7,27,0,0,,,14.7234,9724000,156.96,3946000,53.665,2009000,96.62,2214000,17849.08,77750000,4937.435,577831000,2074.28,636984000
3/16/2015,0,7,0,0,0,,,14.7007,12213000,157.08,3264000,54.84,1401000,98.2,2607000,17977.42,75986000,4929.508,459685000,2081.19,501324000
3/13/2015,0,16,28,0,0,,,14.7234,8216000,154.28,3376000,53.76,1050000,97.19,1666000,17749.31,67291000,4871.758,434814000,2053.4,446608000
3/12/2015,0,15,13,78,0,,,14.8551,7585000,157.98,3613000,54.535,1843000,98.56,971856,17895.22,66391000,4893.291,422724000,2065.95,429045000
3/11/2015,0,15,13,0,0,,,14.8051,6426000,156.8,3584000,54.36,1356000,97.89,1591000,17635.39,73471000,4849.941,460245000,2040.24,508564000
3/10/2015,0,7,13,0,0,,,14.8324,8168000,157.81,4853000,54.41,3196000,99.39,1016000,17662.94,78409000,4859.795,451793000,2044.16,500128000
3/9/2015,0,4,26,78,0,,,14.9595,7301000,160.77,4155000,56.98,3338000,102.58,1277000,17995.72,67599000,4942.438,405784000,2079.43,442677000
3/6/2015,0,8,28,0,0,,,15.0639,13630000,158.5,8872000,56.9,3668000,102.53,2841000,17856.78,99253000,4927.37,497948000,2071.26,598990000
3/5/2015,30,15,40,78,0,,,15.4362,19259000,161.18,7816000,58.435,3161000,105.38,3242000,18135.72,111552000,4982.81,509576000,2101.04,570556000
3/4/2015,29,22,40,0,0,,,15.5225,7718000,159.42,4873000,58.08,2104000,105.36,3518000,18096.9,102404000,4967.142,494522000,2098.53,563271000
3/3/2015,30,23,53,77,0,,,15.695,10878000,161.03,4502000,58.82,2388000,105.57,2242000,18203.37,60582000,4979.901,447310000,2107.78,574597000
3/2/2015,0,26,26,0,0,,,15.8539,6459000,160.48,2404000,61.56,1436000,108.78,2434000,18288.63,60603000,5008.096,380224000,2117.39,413153000
2/27/2015,0,23,0,80,0,,,15.8176,5683000,161.94,3310000,61.12,1531000,106.98,1663000,18132.7,67122000,4963.527,412547000,2104.5,431708000
2/26/2015,0,38,95,0,0,,,15.4407,7180000,160.87,3135000,60.68,2360000,107.34,1436000,18214.42,75247000,4987.89,419338000,2110.74,424468000
2/25/2015,0,46,27,0,0,,,15.7404,6907000,162.81,2959000,60.02,1699000,106.15,1850000,18224.57,61481000,4967.137,546974000,2113.86,500785000
2/24/2015,30,19,13,0,0,,,17.4747,4861000,164.83,2422000,60.7,1757000,108.97,2616000,18209.19,66798000,4968.122,427885000,2115.48,411961000
2/23/2015,30,15,66,0,0,,,17.3385,8961000,162.91,5097000,61.99,1973000,111.09,1247000,18116.84,57851000,4960.972,297870000,2109.66,372778000
2/20/2015,0,0,42,82,0,,,17.4293,7092000,163.65,4229000,62.18,1677000,111.31,2261000,18140.44,90383000,4955.966,493319000,2110.3,453395000
2/19/2015,31,4,41,0,0,,,17.4247,9116000,163.89,4576000,61.46,1213000,109.84,1045000,17985.77,137694000,4924.7,496460000,2097.45,543447000
2/18/2015,61,0,41,0,0,,,17.3203,6578000,162.19,3258000,61.18,1203000,109,1510000,18029.85,63660000,4906.364,496460000,2099.68,754975000
2/17/2015,31,8,42,0,0,,,17.4928,10122000,160.96,2763000,61.15,1921000,106.77,804574,18047.58,73928000,4899.267,362800000,2100.34,417090000
2/13/2015,63,8,28,0,0,,,17.5065,8210000,160.4,3232000,61.835,1854000,107.61,1527000,18019.35,63637000,4893.836,485591000,2096.99,481627000
2/12/2015,61,4,27,0,0,,,17.4202,10981000,158.52,10687000,61.16,4149000,107.19,891220,17972.38,247358000,4857.612,429555000,2088.48,429726000
2/11/2015,60,4,53,0,0,,,17.3339,5966000,158.2,3551000,60.8,1925000,106.09,2609000,17862.14,80224000,4801.181,429555000,2068.53,429726000
2/10/2015,0,11,40,0,0,,,17.2023,6353000,158.56,3936000,60.2,1867000,104.08,1766000,17868.76,73727000,4787.645,444617000,2068.59,487951000
2/9/2015,89,11,27,0,0,,,17.0888,6945000,155.75,2461000,60.4,2598000,102.6,1003000,17729.21,63563000,4726.012,437935000,2046.74,450175000
2/6/2015,0,4,14,82,0,,,17.2295,22186000,156.72,2779000,59.94,3424000,103.4,1337000,17824.29,95233000,4744.398,411922000,2055.47,461744000
2/5/2015,0,27,68,0,0,,,17.2295,12563000,157.91,4425000,60.41,2336000,104.11,2333000,17884.88,73071000,4765.098,433419000,2062.52,454782000
2/4/2015,30,26,54,78,0,,,17.2068,5715000,156.96,4065000,59.93,1370000,104.04,1241000,17673.02,61873000,4716.703,462944000,2041.51,469796000
2/3/2015,30,19,27,77,0,,,17.1478,4697000,158.47,4157000,59.25,2083000,100.685,874544,17666.4,64559000,4727.738,411687000,2050.03,397056000
2/2/2015,30,11,13,0,0,,,16.5576,6783000,154.66,2728000,57.8,1753000,98.42,1854000,17361.04,67128000,4676.689,422187000,2020.85,412486000
1/30/2015,31,12,42,0,0,,,16.4032,6225000,153.31,2862000,56.44,1984000,97.23,1659000,17164.95,70469000,4635.24,411592000,1994.99,459428000
1/29/2015,0,8,41,78,0,,,17.1342,5664000,155.48,2377000,58.7,2417000,101.06,4330000,17416.85,65573000,4683.407,458237000,2021.25,439411000
1/28/2015,0,4,53,0,0,,,16.8709,8078000,151.55,2517000,57.53,1739000,99.83,1749000,17191.37,67831000,4637.994,395106000,2002.16,410845000
1/27/2015,0,8,27,0,73,,,16.9617,10206000,153.67,3204000,57.065,1611000,97.63,1010000,17387.21,57563000,4681.497,435110000,2029.55,419737000
1/26/2015,0,8,27,78,0,,,17.6336,12427000,156.36,4620000,59.06,2979000,100.98,1359000,17678.7,105192000,4771.763,411076000,2057.09,383535000
1/23/2015,63,24,56,0,0,,,18.1966,9503000,155.87,3724000,63.98,2081000,106.1,1082000,17672.6,62482000,4757.879,367308000,2051.82,379232000
1/22/2015,30,0,27,0,0,,,18.1875,20949000,155.39,4795000,63.94,3237000,105.29,1431000,17813.98,80872000,4750.397,409645000,2063.15,421454000
1/21/2015,0,0,95,0,0,,,17.511,40760000,152.09,2563000,63.29,2140000,106.63,1797000,17554.28,61344000,4667.421,432593000,2032.12,479164000
1/20/2015,60,23,13,78,0,,,17.5337,32459000,156.95,2218000,63.12,1988000,106.59,1069000,17515.23,59248000,4654.846,390498000,2022.55,386250000
1/16/2015,32,24,14,0,0,,,17.4066,8766000,157.14,3033000,63.41,2030000,106.37,1590000,17511.57,75150000,4634.384,419965000,2019.42,421479000
1/15/2015,31,0,28,0,0,,,17.3385,10141000,154.57,3271000,62.28,2903000,104.7,1967000,17320.71,82187000,4570.824,461769000,1992.67,449739000
1/14/2015,30,8,0,0,0,,,17.9151,8031000,155.8,3950000,64.59,2304000,108.77,2212000,17427.09,119327000,4639.322,403188000,2011.27,444487000
1/13/2015,0,39,54,0,0,,,18.074,7216000,156.81,4203000,64.75,3185000,109.38,1713000,17613.68,106625000,4661.497,471884000,2023.03,637825000
1/12/2015,0,0,0,79,0,,,18.1239,6792000,156.44,5256000,65.04,3568000,110.32,2067000,17640.84,74575000,4664.707,542134000,2028.26,561062000
1/9/2015,0,8,43,0,0,,,18.4644,5983000,159.11,3779000,66.445,2305000,112.22,1781000,17737.37,71567000,4704.066,449333000,2044.81,427820000
1/8/2015,0,12,0,0,0,,,18.469,5603000,158.42,2262000,65.43,3542000,110.38,2209000,17907.87,75017000,4736.188,489189000,2062.14,464326000
1/7/2015,0,12,55,0,0,,,18.0377,6690000,155.05,2432000,64.27,3078000,108.14,3011000,17584.52,75630000,4650.467,505214000,2025.9,488679000
1/6/2015,32,0,28,0,77,,,17.8288,8461000,156.07,3821000,63.86,3200000,106.54,2337000,17371.64,93875000,4592.736,593196000,2002.61,511346000
1/5/2015,0,4,28,81,0,,,17.965,7052000,159.51,3189000,65.67,2128000,108.97,2500000,17501.65,74339000,4652.574,639436000,2020.58,612166000
1/2/2015,35,18,63,0,0,,,18.2692,6419000,162.06,3053000,66.02,3088000,110.43,1970000,17832.99,78913000,4726.812,406890000,2058.2,426897000
12/31/2014,39,10,0,0,94,,,18.2193,8957000,160.44,3676000,66.5,5978000,110.7,2903000,17823.07,75629000,4736.054,482561000,2058.9,480716000
12/30/2014,35,13,0,0,0,,,18.4871,11339000,160.05,4211000,67.25,7607000,112.31,5062000,17983.07,92980000,4777.439,540509000,2080.35,482317000
12/29/2014,0,9,0,0,0,,,18.4826,12262000,160.51,4626000,68.19,3768000,113.035,2285000,18038.23,71240000,4806.91,550352000,2090.57,645938000
12/26/2014,0,0,17,0,0,,,18.478,9105000,162.34,3871000,68.76,2572000,113.09,1970000,18053.71,90659000,4806.859,576989000,2088.77,666878000
12/24/2014,0,15,18,0,0,,,18.4054,11636000,161.82,4407000,68.82,1895000,113.11,1502000,18030.21,80712000,4773.472,529981000,2081.88,541251000
12/23/2014,35,9,16,0,0,,,18.3237,8791000,162.24,4737000,68.65,2401000,113.295,1718000,18024.17,76923000,4765.424,527877000,2082.17,536761000
12/22/2014,0,17,45,0,0,,,18.0694,13541000,161.44,3879000,68.63,2207000,114.28,1501000,17959.44,84835000,4781.424,455054000,2078.54,496695000
12/19/2014,0,18,0,91,0,,,18.1148,21235000,158.51,11255000,68.4,1916000,113.88,1351000,17804.8,136205000,4765.38,401493000,2070.65,457800000
12/18/2014,0,25,59,0,0,,,18.0785,11552000,157.68,8527000,67.61,1674000,112.36,1666000,17778.15,94660000,4748.396,509022000,2061.23,686779000
12/17/2014,0,0,29,0,0,,,17.5473,13160000,151.93,5353000,65.01,2627000,107.95,1378000,17356.87,98414000,4644.312,485002000,2012.89,583573000
12/16/2014,0,24,0,0,0,,,16.9435,13851000,151.41,5434000,63.27,2807000,104.49,1820000,17068.87,90026000,4547.834,595686000,1972.74,630046000
12/15/2014,0,8,43,0,0,,,17.0752,18736000,153.06,4835000,63.71,2622000,105.4,1941000,17180.84,119557000,4605.156,491254000,1989.63,544582000
12/12/2014,0,4,45,0,83,,,17.2568,12588000,155.38,5485000,64.04,3054000,105.63,2259000,17280.83,91553000,4653.596,615883000,2002.33,660580000
12/11/2014,64,12,28,0,0,,,17.4656,13600000,161.07,5125000,65.5,2864000,108.04,1984000,17596.34,98518000,4708.161,475790000,2035.33,543696000
12/10/2014,0,4,28,0,0,,,16.9617,12201000,160.51,6747000,65.22,3445000,107.23,2071000,17533.15,116551000,4684.025,546466000,2026.14,577726000
12/9/2014,0,32,28,0,0,,,17.343,13666000,162.99,6091000,65.76,4256000,107.8,2456000,17801.2,104363000,4766.465,652393000,2059.82,691982000
12/8/2014,0,8,0,0,79,,,17.4611,15483000,161.86,4091000,66.24,2626000,105.05,2528000,17852.48,77238000,4740.691,655310000,2060.31,668880000
12/5/2014,33,17,30,0,0,,,17.9559,16462000,163.27,5395000,66.4,3070000,105.07,1747000,17958.79,88049000,4780.755,497456000,2075.37,475492000
12/4/2014,96,8,43,0,0,,,17.738,8804000,164.05,8538000,66.09,2227000,103.72,2138000,17900.1,104531000,4769.436,537305000,2071.92,528822000
12/3/2014,63,8,42,0,0,,,17.7289,11123000,164.52,5194000,66.85,2009000,103.14,2582000,17912.62,86390000,4774.472,556742000,2074.33,588338000
12/2/2014,93,16,28,0,0,,,17.6835,12374000,162.67,6768000,67.54,3485000,102.72,1558000,17879.55,93703000,4755.811,484962000,2066.55,466574000
12/1/2014,0,23,14,0,0,,,17.5065,17239000,161.54,6852000,65.945,4493000,102.15,2046000,17776.8,92772000,4727.347,552303000,2053.44,598293000
11/28/2014,34,4,0,0,0,,,17.7335,13333000,162.17,5738000,66.11,3427000,103.27,2060000,17828.24,110628000,4791.63,513498000,2067.56,514679000
11/26/2014,0,12,0,0,0,,,17.7789,23674000,161.95,12535000,65.85,6307000,103.67,2321000,17827.75,353687000,4787.317,605761000,2072.83,609139000
11/25/2014,31,16,42,0,77,,,17.0842,23918000,161.76,5063000,65.99,3514000,102.63,3212000,17814.94,91552000,4758.251,605761000,2067.03,609139000
11/24/2014,63,8,42,0,0,,,17.0252,23167000,162.15,4324000,66.03,3186000,102.76,1978000,17817.9,90115000,4754.892,433486000,2069.41,481715000
11/21/2014,33,4,45,0,0,,,16.9163,7074000,160.92,4939000,64.94,3093000,101.7,1340000,17810.06,88929000,4712.97,458211000,2063.5,420517000
11/20/2014,0,8,29,0,0,,,16.7664,8117000,160.64,5490000,65.54,2067000,101.77,2871000,17719,85723000,4701.868,448905000,2052.75,474079000
11/19/2014,0,4,29,0,0,,,16.8799,13214000,161.43,4913000,64.62,3384000,99.905,1686000,17685.73,86167000,4675.712,509614000,2048.72,513410000
11/18/2014,34,17,30,0,0,,,17.0252,7432000,161.89,4833000,64.65,2911000,100.39,2035000,17687.82,77901000,4702.443,573298000,2051.8,528188000
11/17/2014,31,20,14,81,0,,,16.9844,7073000,164.16,4230000,63.99,3180000,98.54,1311000,17647.75,78153000,4671.002,501361000,2041.32,459684000
11/14/2014,0,17,0,0,0,,,16.7619,9294000,164.16,4118000,62.87,5124000,98.41,2213000,17634.74,80694000,4688.539,506981000,2039.82,439331000
11/13/2014,32,4,14,82,0,,,16.5077,7135000,162.79,3818000,62.11,6316000,97.83,2081000,17652.79,75907000,4680.141,516446000,2039.33,507131000
11/12/2014,0,8,14,0,0,,,16.5758,6510000,161.92,3487000,62.32,2591000,97.63,1903000,17612.2,73982000,4675.135,503305000,2038.25,506238000
11/11/2014,32,8,14,0,0,,,16.6893,13338000,163.3,4734000,61.81,3123000,96.95,1127000,17614.9,96133000,4660.556,517422000,2039.68,490909000
11/10/2014,0,8,28,0,0,,,16.7528,12457000,163.49,3953000,61.77,2555000,97.64,1621000,17613.74,92811000,4651.616,646727000,2038.26,555989000
11/7/2014,100,8,0,0,0,,,16.5167,11154000,162.07,3828000,61.56,2034000,97.7,2704000,17573.93,97656000,4632.532,645285000,2031.92,728624000
11/6/2014,0,0,15,0,0,,,16.4123,9016000,161.46,3741000,62.53,2697000,97.865,1710000,17554.47,93987000,4638.469,488846000,2031.21,517165000
11/5/2014,32,8,57,0,0,,,16.4259,9217000,161.82,3902000,63.745,1963000,101.28,2267000,17484.53,99501000,4620.723,495328000,2023.57,505239000
11/4/2014,0,16,28,0,0,,,16.2988,14419000,162.65,4595000,63.89,2699000,100,1314000,17383.84,244578000,4623.637,498220000,2012.1,505513000
11/3/2014,0,12,58,0,0,,,16.2807,29820000,164.36,5699000,64.17,3687000,100.75,1780000,17366.24,126586000,4638.907,537425000,2017.81,705544000
10/31/2014,0,4,62,0,0,,,16.2897,14889000,164.4,4672000,62.83,2392000,98.37,1641000,17390.52,80569000,4630.742,496747000,2018.05,520621000
10/30/2014,0,8,44,0,0,,,16.0355,11263000,164.35,4435000,60.15,2940000,95.19,1491000,17195.42,91257000,4566.138,497108000,1994.65,530650000
10/29/2014,0,25,86,84,0,,,16.0627,9527000,163.46,4666000,60.23,2692000,95.79,1414000,16974.31,84087000,4549.226,500665000,1982.3,546618000
10/28/2014,64,8,43,0,0,,,16.1354,10029000,163.6,4483000,59.47,3320000,93.08,1212000,17005.75,99478000,4564.294,456919000,1985.05,495118000
10/27/2014,0,12,43,0,0,,,16.0264,9726000,161.87,3984000,58.74,3548000,92.95,1453000,16817.94,79656000,4485.933,540107000,1961.63,542929000
10/24/2014,0,4,62,0,0,,,15.8584,7817000,162.08,3544000,58.36,3162000,91.68,1278000,16805.41,84116000,4483.715,480553000,1964.58,546460000
10/23/2014,33,12,59,86,0,,,15.863,7578000,162.18,4726000,56.515,3577000,90.59,1421000,16677.9,105795000,4452.792,469974000,1950.82,498169000
10/22/2014,32,4,43,0,80,,,15.6587,6697000,161.79,4292000,54.275,3545000,89.27,1928000,16461.32,106988000,4382.847,536500000,1927.11,600248000
10/21/2014,0,12,100,0,0,,,15.7722,10278000,163.23,4714000,55.21,6075000,90.68,1211000,16614.81,105146000,4419.479,483948000,1941.28,571756000
10/20/2014,0,4,86,0,0,,,15.3545,9581000,169.1,4351000,53.85,4808000,87.83,2265000,16399.67,124113000,4316.074,540169000,1904.01,590111000
10/17/2014,0,30,30,0,0,,,15.5088,12944000,182.05,5195000,52.95,3404000,86.84,2532000,16380.41,137120000,4258.438,666509000,1886.76,759498000
